url_normalized,title,meta_description,http_status,fetch_error
https://aninews.in/news/national/general-news/india-a-protector-of-buddhas-heritage-carrier-of-his-tradition-pm-modi-at-piprahwa-relics-exposition20260103132645/,":India a protector of Buddha's heritage, carrier of his tradition"": PM Modi at Piprahwa Relics exposition",The Prime Minister said the government decided to intervene and halt the auction to ensure the return of the sacred relics to India. He added that the occasion reflects India's commitment to preserving and restoring its cultural and spiritual heritage.,200,
https://www.mininggazette.com/news/front-page/2026/01/chilly-masterpieces/,"Chilly Masterpieces | News, Sports, Jobs - The Mining Gazette",HANCOCK — Get ready for a weekend of frosty artistry and festive fun during this year’s Heikinpäivä Mid-Winter Festival in the City of Hancock. In collabo,200,
https://redpepper.co.ug/road-to-jan-15-in-nakaseke-m7-tips-farmers-on-growing-pastures/145637/,"ROAD TO JAN 15! In NAKASEKE, M7 tips farmers on growing pastures - ONLINE","Nakaseke – President Yoweri Museveni on Tuesday campaigned in Nakaseke District, where he urged farmers...",200,
https://www.newkerala.com/news/a/nse-holds-investor-awareness-programme-rajkot-boost-financial-583.htm,NSE Investor Awareness Programme in Rajkot | Financial Literacy,"NSE CEO highlights investor awareness in Rajkot. Gujarat has 1.1 crore investors, with 28% women. Learn about fraud prevention and SEBI Check.",200,
https://www.siasat.com/telangana-hc-orders-sanghi-polymers-to-pay-rs-4-21-cr-power-dues-3320487/,Telangana HC orders Sanghi Polymers to pay Rs 4.21 cr power dues,Telangana High Court rules Sanghi Polymers must pay Rs 4.21 crore in grid charges and interest accumulated over six years.,200,
https://www.express.co.uk/news/royal/2152896/royal-family-can-relax,The Royal Family can relax - their next ‘spare’ will never do a Harry | Royal | News | Express.co.uk,"Prince Harry bemoaned his role as 'spare' to the royal throne, but Chris Riches reveals the line of succession's next 'spare' is revelling in her role.",200,
https://vietnam.vnanet.vn/english/tin-van/experts-praise-inclusion-of-overseas-vietnamese-in-policy-consultation-419074.html,,,0,exception:SSLError
https://www.bssnews.net/international/347391,Switzerland reels from deadly bar fire two days on as sparklers blamed | International,"CRANS-MONTANA, Switzerland, Jan 3, 2026 (BSS/AFP) - Swiss investigators worked Saturday to identify the last victims and exact cause of",200,
https://www.themarketsdaily.com/2026/01/03/abercrombie-fitch-company-nyseanf-receives-110-10-average-target-price-from-analysts.html,Abercrombie & Fitch Company (NYSE:ANF) Receives $110.10 Average Target Price from Analysts - Markets Daily,Read Abercrombie & Fitch Company (NYSE:ANF) Receives $110.10 Average Target Price from Analysts at Markets Daily,200,
http://www.china.org.cn/2026-01/03/content_118258493.shtml,"Russia strikes Ukrainian targets, using high-precision armaments - China.org.cn","Russian forces struck Ukrainian military-related targets in response to Ukrainian attacks on Russian civilian facilities over the past week, Russia's Defense Ministry said Friday.",200,
https://tribune.com.pk/story/2585255/dar-heads-to-china-for-seventh-foreign-ministers-strategic-dialogue,Dar heads to China to co-chair seventh foreign ministers' strategic dialogue,"Deputy PM, FM is first international dignitary to visit Beijing in 2026 at invitation of Chinese counterpart",200,
https://www.freepressjournal.in/india/keralas-left-front-legislator-antony-raju-convicted-in-36-year-old-underwear-evidence-tampering-case,Kerala's Left Front Legislator Antony Raju Convicted In 36-Year-Old Underwear Evidence Tampering Case,"Kerala legislator Antony Raju was convicted in a 36-year-old case involving tampering of underwear evidence linked to a smuggling trial. The verdict, nearly two decades after charges were filed, follows a Supreme Court ruling reviving prosecution. Raju faces serious charges including criminal conspiracy and cheating, with sentencing now pending.",200,
https://www.el-balad.com/6810473,Court Reforms Spark Demand for Thousands of New Magistrates - El-Balad.com,"Recent data indicate that the courts in England and Wales are struggling with an unprecedented backlog of criminal cases. Over 79,600 cases are currently pending, marking the highest level since early 2023. Officials predict this number could escalate to 100,000 by 2028, creating significant delays in the justice system. Court Reforms Increase Demand for Magistrates …",200,
https://www.afr.com/companies/mining/rescuers-search-for-miner-missing-after-roof-collapse-20260103-p5nre3,Body found in search for miner trapped underground,Searchers have found a body in an underground coal mine a day after the worker was trapped under a collapsed roof.,200,
https://www.rnz.co.nz/news/national/583119/motorists-in-gisborne-urged-to-avoid-non-essential-travel-due-to-heavy-rain,Motorists in Gisborne urged to avoid non-essential travel due to heavy rain | RNZ News,A police spokesperson said several roads had been closed and there are multiple reports of surface flooding.,200,
https://www.thenewsjournal.net/new-years-day-shooting-leaves-one-hospitalized-one-jailed/,"The News Journal  New Year's Day shooting leaves one hospitalized, one jailed – The News Journal","A Williamsburg man is behind bars in connection with a New Year’s Day shooting. About 10:11 p.m., Whitley County Sheriff’s Deputies Caleb Hester and Frank Foster were dispatched to a report of a shooting that occurred near the intersection of KY-11 and KY-92E, the Whitley County Sheriff’s Department wrote in a release. The alleged perpetrator fled the scene in a vehicle and was stopped and later apprehended by some of the responding deputies, according to the release. At 10:22 p.m., Hester and Foster arrested Jim T. King, 61, of KY-92E, charging him with first-degree assault, first-degree criminal mischief and first-degree wanton endangerment in connection with the incident, according to his arrest citation. King was lodged in the Whitley County Detention Center where he was still being he",200,
https://chicagocrusader.com/cta-issues-rfps-for-lakeview-transit-oriented-development/,CTA Issues RFPs for Lakeview Transit-Oriented Development,The Chicago Transit Authority (CTA) is moving forward with its long-promised plan to redevelop land used during construction of the Red and Purple,200,
https://www.somersetlive.co.uk/news/somerset-news/frome-residents-could-purchase-saxonvale-10733738,Frome residents could purchase Saxonvale regeneration site through community share scheme | Somerset Live,'e want to see affordable housing and community facilities that are owned by local people forever',200,
https://www.bbc.co.uk/sounds/play/curation/m001bm45/p0mrsmmv,,,0,exception:SSLError
https://aninews.in/news/world/asia/pakistan-lahore-project-halted-as-environmental-rules-questioned20260103131017/,Pakistan: Lahore project halted as environmental rules questioned,"Lahore has halted a proposed underground parking project at Nasir Bagh after environmental objections and court orders. Activists and experts warned the project would damage green spaces and worsen pollution, prompting the Lahore High Court to demand strict compliance with environmental laws.",200,
https://www.el-balad.com/6810484,CBS News Shuts Down Operations - El-Balad.com,"CBS News recently faced significant controversy regarding its editorial decisions, particularly with the cancellation of a segment on its flagship program, 60 Minutes. This decision, which occurred just two days before the scheduled airing date, centered on the treatment of migrants deported to El Salvador’s CECOT prison. Details of the CECOT Segment Cancellation The segment, …",200,
https://www.theguardian.com/world/live/2026/jan/03/caracas-explosions-venezuela-maduro-latest-news-updates-live,Venezuelan leader lands in New York after capture – as it happened | Venezuela | The Guardian,This blog is now closed,200,
https://en.apa.az/asia/libya-says-uk-will-analyze-black-box-in-ankara-plane-crash-487993,Libya says UK will analyze black box in Ankara plane crash,Libya announced that Britain has agreed to analyze the flight recorder from a plane crash in Türkiye on December 23 that killed the head of Libya’s army and members of his delegation,200,
https://tribune.com.pk/story/2585252/imran-khan-has-news-access-but-remains-frustrated-in-jail-says-scholar-mirza,"Imran Khan has news access but remains frustrated in jail, says scholar Mirza",Engineer Muhammad Ali Mirza shares details of PTI founder’s routine in Adiala Jail after securing bail,200,
https://www.bssnews.net/news/347379,"NEIR uncovers massive use of clone, fake IMEI phones across networks | News","DHAKA, Jan 3, 2026 (BSS) - The newly launched National Equipment Identity Register (NEIR) has uncovered a disturbing scale of",200,
https://www.helsinkitimes.fi/finland/finland-news/domestic/28378-finnish-skier-apologises-after-comparing-vantaa-to-mogadishu.html,Finnish skier apologises after comparing Vantaa to Mogadishu - Helsinki Times,"Finnish cross-country skier Vilma Nissinen apologised after comparing Vantaa to Mogadishu during the Tour de Ski. The Finnish Ski Association rejected the remarks, while the city’s mayor said the comments relied on outdated stereotypes.",200,
https://www.newkerala.com/news/a/pakistan-lahore-project-halted-as-environmental-rules-questioned-792.htm,Lahore Parking Project Halted Over Environmental Rules,"Lahore suspends Nasir Bagh parking project after court order, highlighting conflict between urban development and green space preservation in polluted cities.",200,
https://www.cbsnews.com/live-updates/venezuela-us-military-strikes-maduro-trump/,"Trump says U.S. is ""in charge"" of Venezuela, Maduro jailed in New York after U.S. military operation",Nicolas Maduro and his wife are expected to face federal charges related to drug trafficking and working with gangs designated as terrorist organizations.,200,
https://www.el-balad.com/6810475,Explosions Shake Caracas Amid Rising U.S. Tensions - El-Balad.com,"Explosions reverberated across Caracas early in the morning, startling residents throughout the city. The sound of blasts was accompanied by persistent aircraft overhead and significant smoke plumes, sparking widespread panic and speculation on social media. Details of the Explosions in Caracas Initial reports indicated that military installations in Caracas were targeted. Key locations that experienced …",200,
https://www.okaz.com.sa/variety/na/2229449,طقوس تقليدية قاتلة.. مقتل 41 شاباً خلال مراسم ختان بجنوب أفريقيا - أخبار السعودية | صحيفة عكاظ,طقوس تقليدية قاتلة.. مقتل 41 شاباً خلال مراسم ختان بجنوب أفريقيا,200,
https://pragativadi.com/odisha-breaks-pollution-record-with-talcher-at-no-1/,Odisha Breaks Pollution Record with Talcher at No. 1 - Pragativadi I Latest Odisha News in English I Breaking News,"Talcher tops India’s pollution charts with AQI 355, while Angul, Baripada, Cuttack, and Bhubaneswar also record hazardous levels.",200,
https://abc7.com/post/2-women-shot-1-fatally-outside-westlake-swap-meet-gunman-large-lapd-says/18345145/,"2 women shot, 1 fatally, outside Westlake swap meet; gunman at large, LAPD says - ABC7 Los Angeles","A gunman shot two women near an indoor swap meet in Westlake, leaving one of the victims dead and another hospitalized, authorities said.",200,
http://www.heraldglobe.com/news/278788418/saudi-airstrikes-hit-uae-backed-stc-as-riyadh-pushes-for-yemen-peace-talks,Saudi airstrikes hit UAE-backed STC as Riyadh pushes for Yemen peace talks,"Saudi Arabia carried out airstrikes against positions held by the United Arab Emirates-backed Southern Transitional Council (STC) in southern Yemen, escalating tensions even as Riyadh called for dialogue to contain the latest round of violence near its border. Fighting intensified in Hadramout governorate, where STC forces clashed with Saudi-backed ""Homeland Shield"" units. The STC's military spokesperson, Mohamed al-Naqib, said battles were fierce as both sides sought control of strategic areas, including approaches to the city of Seiyun. Yemeni state television reported that STC fighters later withdrew from the al-Safaq checkpoint in Hadramout's Rakhyah district following the Saudi-led coalition's strikes. According to Yemen's state-run Saba News Agency, Saudi aircraft targeted multiple S",200,
https://www.siasat.com/7-explosions-low-flying-aircrafts-heard-in-venezuelas-capital-3320494/,US attacks Venezuela: Trump says President Maduro captured,"At least seven explosions and low-flying aircraft were heard around 2 am local time Saturday in Venezuela's capital, Caracas.",200,
http://www.china.org.cn/2026-01/03/content_118258465.shtml,Compatriots across Taiwan Strait urged to jointly promote national reunification - China.org.cn,"​Zhang Zhijun, president of the Association for Relations Across the Taiwan Straits (ARATS), has called on compatriots on both sides of the Taiwan Strait to jointly strive for the great cause of national reunification and the rejuvenation of the Chinese nation.",200,
https://aninews.in/news/national/general-news/chhattisgarh-14-naxals-killed-in-2-separate-encounters-with-security-forces20260103124318/,Chhattisgarh: 14 Naxals killed in 2 separate encounters with Security forces,"During an anti-Naxal operation in the Bastar range, security forces recovered the bodies of 14 Maoists. Of these, two were from Bijapur district and 12 from Sukma district.",200,
https://en.apa.az/america/president-maduro-declares-state-of-emergency-in-venezuela-following-attack-488003,President Maduro declares state of emergency in Venezuela following attack,"Following the attack on Venezuela, President Nicolás Maduro has signed a decree declaring a state of emergency in the country, APA reports, citing the country’s Ministry of Foreign Affairs",200,
https://www.el-balad.com/6810483,Iran Slams Trump’s ‘Reckless’ Threat to Intervene in Protests - El-Balad.com,"Iran’s Foreign Minister Abbas Araghchi has criticized former President Donald Trump’s recent comments regarding the protests in Iran, describing them as “reckless and dangerous.” This response came after Trump suggested that the United States would intervene if peaceful protesters were harmed during ongoing demonstrations in Iran. Iran’s Protests Trigger Global Attention Protests erupted across Iran, …",200,
https://en.apa.az/asia/irans-un-envoy-compared-trumps-statements-to-incitement-to-violence-487991,Iran's UN envoy compared Trump's statements to incitement to violence,"Iran&#39;s Permanent Representative to the UN, Amir Saeed Iravani, sent a letter to UN Secretary-General António Guterres and UN Security Council President Abukar Dahir Osman, equating statements by US President Donald Trump with incitement to violence in the Islamic Republic, APA reports",200,
https://chicagocrusader.com/francesco-capra-its-a-wonderful-life/,IT’S A WONDERFUL LIFE,"Francesco Rosario Capra, who immigrated to the U.S. in 1903, created the classic film that reminds us all that ""It's a wonderful life.""",200,
https://www.nzherald.co.nz/nz/managemyhealth-privacy-breach-government-blundered-by-cutting-it-expert-jobs-psa/MKLGPXVQR5ABZFIELKQDWCDKAQ/,ManageMyHealth privacy breach: Government ‘blundered’ by cutting IT expert jobs - PSA - NZ Herald,The Public Service Association (PSA) said the security breach at ManageMyHealth is a “chilling reminder of how the Government blundered in cutting the jobs...,200,
https://www.akp.gov.kh/post/detail/358028,Agence Kampuchea Presse - AKP,Press conference on 3rd Angkor Dictation Competition,200,
https://www.butlereagle.com/20260103/legislative-roundup-butler-county-delegation-to-state-general-assembly-closes-year-quietly/,,,403,bad_status:403
https://finance.yahoo.com/news/james-cropper-lon-crpr-delivers-073423649.html,Your privacy choices,,200,
https://www.freepressjournal.in/india/gig-model-does-not-pressure-riders-flexible-schedules-welfare-benefits-make-reliable-source-of-income-zomato-ceo,"'Gig Model Does Not Pressure Riders, Flexible Schedules & Welfare Benefits Make Reliable Source Of Income': Zomato CEO","Zomato CEO Deepinder Goyal defended the gig economy amid protests, stating riders face no pressure from 10-minute deliveries, average earnings rose to ₹102/hour in 2025 (up 10.9% YoY), and most work flexibly (38 days/year, 7 hours/day). He highlighted ₹100+ crore insurance spend, opposed heavy regulation, and noted potential full-time earnings of ₹21,000 net/month.",200,
https://www.bostonglobe.com/2026/01/03/nation/uvalde-school-shootings-first-trial-over-police-response/,What to know about the Uvalde school shooting’s first trial over police response - The Boston Globe,"Prosecutors allege that instead of rushing in to confront the shooter, Adrian Gonzales failed to take action to protect students.",200,
https://www.gqindia.com/content/7-ott-shows-that-are-pure-guilty-pleasures-you-cant-stop-watching,7 OTT shows that are pure guilty pleasures you can’t stop watching | GQ India,"OTT shows like The Ba***ds of Bollywood, Emily in Paris, Four More Shots Please!, and others are addictive and engaging.",200,
https://www.bostonglobe.com/2026/01/03/nation/trial-to-begin-for-officer-charged-in-delayed-response-to-uvalde-school-shooting/,Trial to begin for police officer charged in delayed response to Uvalde school shooting - The Boston Globe,Adrian Gonzales is accused of ignoring his training in a crisis with deadly consequences. His attorney insists he was focused on helping children escape from the building.,200,
https://aninews.in/news/business/aashakiran-ivf-a-trusted-name-redefining-fertility-care-and-fulfilling-parenthood-dreams-across-north-india20260103115729/,Aashakiran IVF: A Trusted Name Redefining Fertility Care and Fulfilling Parenthood Dreams Across North India,"New Delhi [India], January 3: Infertility is not just a medical condition--it is an emotional journey that affects millions of couples. Understanding this deeply, Aashakiran IVF has emerged as a pillar of hope, offering scientifically advanced fertility treatments combined with compassion, transparency, and trust. Today, Aashakiran IVF is proudly recognised as North India's most trusted and fastest-growing IVF chain, transforming countless lives through ethical and result-driven fertility care.",200,
https://www.mangalorean.com/kerala-udf-faces-crucial-seat-sharing-test-as-allies-stake-claims-ahead-of-assembly-polls/,Kerala: UDF faces crucial seat sharing test as allies stake claims ahead of Assembly polls - Mangalorean.com,Kerala: UDF faces crucial seat sharing test as allies stake claims ahead of Assembly polls Thiruvananthapuram:  With the Kerala Assembly elections,200,
https://www.el-balad.com/6810470,U.S. Attacks Prompt Coast Guard to Halt Search for Abandoned Boat Crew - El-Balad.com,"The U.S. Coast Guard announced the cessation of its search for individuals in the Pacific Ocean following recent U.S. military actions targeting alleged drug trafficking boats. Details of the U.S. Military Actions On Tuesday, U.S. armed forces attacked a convoy comprising three suspected drug trafficking vessels. This operation occurred in international waters. During the attack, …",200,
http://usa.chinadaily.com.cn/a/202601/03/WS6958891ba310d6866eb31a73.html,Dishing up dynasties - Chinadaily.com.cn,"From the Tang to the Song, immersive restaurant performances turn Chinese history into a multisensory feast.",200,
https://www.el-balad.com/6810477,Coast Guard Halts Search for Survivors After US Targets Drug Boats - El-Balad.com,"The US Coast Guard has officially suspended its search for survivors following recent military strikes targeting alleged drug boats in the eastern Pacific Ocean. Details of the Military Strikes Earlier this week, the US military executed strikes on a convoy of three boats involved in drug trafficking in international waters. These operations occurred on Monday …",200,
http://en.people.cn/n3/2026/0103/c90000-20409509.html,IOC President Coventry sends New Year message - People's Daily Online,"GENEVA, Jan. 1 (Xinhua) -- The International Olympic Committee (IOC) President Kirsty Coventry sent",200,
https://www.wrdw.com/2026/01/03/augusta-family-receives-support-following-house-fire-amid-continued-fire-activity/,"Augustans get help after house fire, 1 of several in recent days","A family of six is working to rebuild after losing their home in a fire in Augusta in the early hours of Thursday morning, with the community rallying to provide support.",200,
https://en.apa.az/religion/caucasus-muslims-office-issues-appeal-on-hajj-registration-deadlines-488002,Caucasus Muslims Office issues appeal on Hajj registration deadlines,"The Caucasus Muslims Office has issued an appeal regarding the Hajj pilgrimage, Vusal Jahangiri, head of the Foreign Relations Department of the CMO and head of the Hajj electronic system told APA",200,
https://www.themarketsdaily.com/2026/01/03/grupo-aeroportuario-del-pacifico-s-a-de-c-v-nysepac-receives-210-00-average-target-price-from-analysts.html,"Grupo Aeroportuario Del Pacifico, S.A. de C.V. (NYSE:PAC) Receives $210.00 Average Target Price from Analysts - Markets Daily","Read Grupo Aeroportuario Del Pacifico, S.A. de C.V. (NYSE:PAC) Receives $210.00 Average Target Price from Analysts at Markets Daily",200,
https://www.themarketsdaily.com/2026/01/03/wesco-international-inc-nysewcc-receives-256-38-average-pt-from-analysts.html,"WESCO International, Inc. (NYSE:WCC) Receives $256.38 Average PT from Analysts - Markets Daily","Read WESCO International, Inc. (NYSE:WCC) Receives $256.38 Average PT from Analysts at Markets Daily",200,
https://www.newkerala.com/news/a/zelenskyy-appoints-intelligence-chief-kyrylo-budanov-as-new-987.htm,Ukraine Appoints Intel Chief Budanov as Presidential Chief of Staff,President Zelenskyy names intelligence head Kyrylo Budanov as new chief of staff during key peace negotiations. Learn about the strategic shift.,200,
https://www.okaz.com.sa/politics/na/2229441,السعودية تدعم الحوار الشامل لحل القضية الجنوبية في اليمن - أخبار السعودية | صحيفة عكاظ,تعكس استجابة المملكة العربية السعودية لطلب رئيس مجلس القيادة الرئاسي اليمني الدكتور...,200,
http://world.kbs.co.kr/service/news_view.htm?lang=e&Seq_Code=198562,"Some 30,000 KT Users Terminate Contracts in First 3 Days after Fees Waived l KBS WORLD","Meet high-quality contents on KBS WORLD Radio in 11 languages, including news, K-pop, and online Korean-language classes. Also available are programs featuring life, culture, tourism and history of Korea and update news on North Korea.",200,
https://www.mininggazette.com/opinion/columns/2026/01/rachel-marsden-13/,"Rachel Marsden | News, Sports, Jobs - The Mining Gazette",PARIS — U.S. President Donald Trump's Venezuela obsession is about to trigger the kind of catastrophe that Washington normally creates for Europe and leaves i,200,
https://www.butlereagle.com/20260103/lifesteps-given-keystone-star-4-status/,,,403,bad_status:403
https://www.el-balad.com/6810474,Explosions Rock Caracas as Smoke Fills Venezuela’s Capital - El-Balad.com,"Caracas experienced a series of explosions that have raised concerns among residents and authorities alike. Reports emerged of these blasts occurring in various locations across the capital, including key military sites. Explosions in Caracas Eyewitnesses confirmed explosions at La Carlota military airfield in the city center and Fuerte Tiuna, the primary military base. Videos circulating …",200,
https://www.kmaj1440.com/2026/01/02/equifest-of-kansas-coming-to-topeka-for-29th-year/,,,404,bad_status:404
https://www.westerntelegraph.co.uk/news/25732990.impala-terminal-milford-haven-hydrogen-gas-pipeline-approved/,,,0,exception:SSLError
http://en.people.cn/n3/2026/0103/c90000-20409504.html,"Innovation, structural upgrading expected to drive China's 2026 growth, says African media analyst - People's Daily Online","ABIDJAN, Jan. 2 (Xinhua) -- China's economic outlook in 2026 is expected to be largely promoted by t",200,
https://www.channelafrica.co.za/channelafrica/news/nigeria-urges-civilians-to-avoid-debris-from-us-backed-strikes-on-islamists/,Nigeria urges civilians to avoid debris from US-backed strikes on Islamists – Channel Africa,,200,
https://www.bssnews.net/international/347387,Explosions heard in Venezuela's capital: AFP journalist | International,"CARACAS, Jan 3, 2026 (BSS/AFP) - Loud explosions, accompanied by sounds resembling aircraft flyovers, were heard in Caracas around 2:00",200,
https://www.whec.com/ap-top-news/venezuelas-government-accuses-us-of-attacking-civilian-military-installations-in-multiple-states/,,,404,bad_status:404
https://www.el-balad.com/6810472,"Explosions Rock Caracas, Venezuelan Capital - El-Balad.com","Explosions echoed across Caracas, the capital of Venezuela, early this morning, causing alarm among residents. Reports indicate that numerous loud noises and low-flying aircraft were observed in the area. Details of the Incident At around 2 a.m. local time, at least seven explosions rattled various neighborhoods in the southern part of the city. Witnesses described …",200,
https://www.livemint.com/global/americans-are-looking-to-the-midwest-to-find-affordability-11767418314379.html,Americans are looking to the Midwest to find affordability,The region offers housing costs below the national median and steady wage growth.,200,
https://abc7.com/post/least-7-explosions-low-flying-aircraft-are-heard-venezuelas-caracas/18345463/,"Venezuela's government accuses US of attacking civilian, military installations in multiple states - ABC7 Los Angeles",Venezuela has accused the U.S. of attacking civilian and military sites after at least seven explosions and low-flying aircraft were heard in Caracas.,200,
https://www.enca.com/news-top-stories/mps-zoom-saps-corruption-claims,MPs zoom in on SAPS corruption claims - eNCA,Matlala says he was targeted for the multi-million rand SAPS healthcare contract.,200,
https://www.theweek.in/news/world/2026/01/03/opinion-what-bangladesh-s-khaleda-zia-stood-between-and-why-it-mattered-faisal-mahmud.html,"OPINION | What Bangladesh’s Khaleda Zia stood for, and why it mattered- The Week",Begum Khaleda Zia is one of Bangladesh’s most oversimplified and misunderstood political icons,200,
https://thenextweb.com:443/news/tekpon-acquires-tnw-the-next-web-brand-from-the-financial-times,Tekpon acquires TNW (The Next Web) brand from The Financial Times,"Tekpon has acquired 100% of the TNW media and events brands, which cover and convene the European technology ecosystem, from the FT.
The transaction is Tekpon’s largest investment in media and events so far. It broadens the company’s reach",200,
http://en.people.cn/n3/2026/0103/c90000-20409508.html,"China stresses climate cooperation with EU, vows measures against unfair trade rules - People's Daily Online","BEIJING, Jan. 1 (Xinhua) -- China is willing to work with the European Union (EU) on global climate",200,
http://en.people.cn/n3/2026/0103/c90000-20409510.html,China's Shenzhou-21 astronauts deliver New Year greetings from space - People's Daily Online,"BEIJING, Jan. 1 (Xinhua) -- China's Shenzhou-21 crew, currently aboard the orbiting Tiangong space s",200,
https://ianslive.in/farah-khan-reality-shows-in-india-have-followed-a-certain-pattern-for-years--20260103125747,Farah Khan: Reality shows in India have followed a certain pattern for years,"Mumbai, Jan 3 (IANS) Filmmaker-choreographer and Youtuber Farah Khan, who is all set to decode “The 50”, says reality shows in India have followed a certain pattern for years and that the upcoming show is coming to shake that up.",200,
https://www.vol.at/vienna-significantly-reduces-light-pollution-from-street-lighting/9900137,Vienna Significantly Reduces Light Pollution from Street Lighting - VOL.AT,An investigation shows that light pollution from Vienna’s street lighting has been reduced by 75 percent – thanks to a successful collaboration between the city and science.,200,
https://www.newsandsentinel.com/news/local-news/2026/01/wood-magistrate-1282/,"Wood Magistrate | News, Sports, Jobs - News and Sentinel","PARKERSBURG — Wood County Magistrate Court released the following reports Oct. 27:  * Joshua Adam Devere, 425 Juliana St., Parkersburg, was arraigned on a cha",200,
https://www.heraldmalaysia.com/news/cardinal-bo-renews-appeal-for-peace-in-embattled-myanmar/86851/1,Cardinal Bo renews appeal for peace in embattled Myanmar,"Herald Malaysia - daily news source with Malaysian and Global coverage of the Catholic Churches. Catholic News,World Christian News, Malaysia Church News",200,
https://wcbm.com/national-headline/us-coast-guard-still-searching-for-alleged-narco-terrorists-who-jumped-off-boats/,,,404,bad_status:404
https://www.livemint.com/technology/tech-news/instagram-head-adam-mosseri-on-ai-challenge-authenticity-will-matter-more-than-ever-11767421038758.html,Instagram head Adam Mosseri on AI challenge: ‘Authenticity will matter more than ever' | Mint,"Instagram chief Adam Mosseri warns that rapidly advancing AI-generated images and videos could blur the line between real and synthetic content, forcing the platform to rethink trust, authenticity and how original content is identified and valued in the years ahead.",200,
https://www.eveshamjournal.co.uk/news/25728271.evesham-high-street-estate-agency-recognised-awards/,,,0,exception:SSLError
https://theconservativetreehouse.com/blog/2026/01/02/fbi-intercepts-lone-wolf-isis-attack-in-mint-hill-north-carolina/comment-page-2/,"FBI Intercepts Lone Wolf ISIS Attack in Mint Hill, North Carolina - The Last Refuge","Earlier today the U.S. Attorney for the Western District of North Carolina held a press conference to announce the interception of an ISIS inspired terrorist attack in Mint Hill, North Carolina that was planned to be carried out on New Year’s Eve.  Video and Press Release below: PRESS RELEASE – CHARLOTTE, N.C. – A Mint […]",200,
https://www.scoop.co.nz/stories/WO2601/S00012/farmer-leader-murdered-in-kabankalan-negros-occidental.htm,"Farmer Leader Murdered In Kabankalan, Negros Occidental | Scoop News",ICHRP enjoins the international community to amplify the call for justice for the killing of Warlita Jimenez.,200,
https://www.semissourian.com/history/from-the-morgue-from-13-cent-stamps-to-bermuda-shorts-a-veteran-mailman-reflects-on-postal-life-in-1976-96a83f9b,From the Morgue: From 13-cent stamps to Bermuda shorts: A veteran mail...,"Veteran mailman Paul W. Anderson recalls nearly four decades delivering mail in Cape Girardeau, reflecting on 13-cent stamps, changing times and the daily life of postal workers in 1976.",200,
https://www.minotdailynews.com/news/local-news/2026/01/make-your-own-ice-fishing-rod-event-planned/,"‘Make Your Own Ice Fishing Rod’ event planned | News, Sports, Jobs - Minot Daily News","FORT TOTTEN — Fort Totten State Historic Site will host “Make Your Own Ice Fishing Rod” on Saturday, Jan. 10, from 1-3 p.m.    The hands-on experience off",200,
https://www.theintermountain.com/news/local-news/2026/01/new-years-storm/,"New Year’s Storm | News, Sports, Jobs - The Intermountain","CHARLESTON — 13 inches of snow was reported on Rich Mountain after the New Year’s winter storm, National Weather Service officials state.   NWS lead meteoro",200,
https://www.minotdailynews.com/opinion/national-columnists/2026/01/on-immigration-citizenship-listen-to-george-washington/,"On immigration, citizenship, listen to George Washington | News, Sports, Jobs - Minot Daily News",As news reports proliferate of multimillion-dollar — and possibly billion-dollar — fraudulent diversions of government funds involving Minnesota’s Somali,200,
https://www.enca.com/news/water-woes-communities-dealing-erratic-water-supply,Water woes | Communities dealing with erratic water supply - eNCA,"Residents are being urged to plan ahead and manage their water supply wisely, as taps threaten to run dry.",200,
https://www.newkerala.com/news/a/lord-buddhas-wisdom-not-confined-any-era-timeless-735.htm,PM Modi Inaugurates Piprahwa Buddha Relics Exposition in Delhi,"PM Modi inaugurates the Piprahwa Buddha relics exposition, marking their return after 125 years. He calls Buddha's wisdom timeless for all humanity.",200,
https://www.manilatimes.net/2026/01/03/tmt-newswire/pr-newswire/bybit-2025-recap-unlocking-80-million-users-regulatory-achievements-ecosystem-play/2252182,,,403,bad_status:403
https://english.news.cn/asiapacific/20260103/a2651e4087984d0d8f7818c50729a581/c.html,1 dead in fire at southwest Sydney disability support home-Xinhua,1 dead in fire at southwest Sydney disability support home-,200,
https://www.news18.com/world/hindu-businessman-who-escaped-by-jumping-into-pond-after-mob-set-him-ablaze-in-bangladesh-dies-9807225.html,Hindu Man Set Ablaze By Mob Dies Of Injuries As Bangladesh Teeters Ahead Of Polls | World News - News18,"Khokon Das, a Hindu businessman, was killed in Shariatpur, Bangladesh, highlighting rising violent attacks against minorities. Read more on this incident.",200,
https://www.greenocktelegraph.co.uk/news/national/25736913.venezuela-accuses-us-attacking-civilian-military-installations/,US captures Venezuela’s leader and wife and plans to prosecute them | Greenock Telegraph,The night-time operation was the culmination of months of escalating Trump administration pressure on the oil-rich South American nation.,200,
https://www.fark.com/comments/13927678/US-travel-mags-think-that-Canadian-travel-boycott-is-backfiring-Its-so-stupid-Im-not-even-mad,FARK.com:  (13927678) US travel mags think that the Canadian travel boycott is backfiring. It's so stupid I'm not even mad,"Humorous views on interesting, bizarre and amusing articles, submitted by a community of millions of news junkies, with regular Photoshop contests.",200,
