url_normalized,title,meta_description,http_status,fetch_error
https://www.dorsetecho.co.uk/news/25733314.snow-fall-dorset-week-forecaster-says/,"Snow could fall in Dorset this week, forecaster says | Dorset Echo","Snow could fall in parts of Dorset this week according to a local forecaster, as a cold snap hits the region.",200,
https://angelusnews.com/news/top-stories-2025/,2025 in review: Our top stories of the year,"LA's January wildfires, a new American pope, immigration raids, and two new saints with LA connections topped our most-read list in 2025.",200,
https://www.jagonews24.com/en/national/news/88597,Dhaka rings in New Year with fireworks in defiance of police ban,"Defying a ban imposed by the Dhaka Metropolitan Police (DMP), city dwellers welcomed the New Year by setting off firecrackers...",200,
https://collider.com/the-winchesters-supernatural-spin-off-hbo-max/,‘Supernatural’s 100% RT Spin-Off on HBO Max Is Your Perfect Weekend Binge,"The Supernatural prequel/sequel series, The Winchesters, expands the paranormal universe with new adventures for John and Mary Winchester.",200,
https://www.gdnonline.com/Details/1372296/Dazzling-fireworks-welcome-2026-in-style-across-Bahrain,,,0,exception:KeyError
https://chicagocrusader.com/bbb-urges-consumers-to-stop-scammers-in-their-tracks-in-2026/,BBB urges consumers to stop scammers in their tracks in 2026,"As consumers ring in the New Year, the Better Business Bureau (BBB) urges them to stop scammers in their tracks and protect themselves from fraud.",200,
https://www.el-balad.com/6808343,Russian Flag Now Painted on Formerly US-Pursued Oil Tanker - El-Balad.com,"In a notable turn of events, the aging oil tanker Bella 1 has recently displayed a painted image of a Russian flag on its hull. This action is perceived by U.S. officials as an attempt to invoke Russian protection amid ongoing U.S. pursuit of the vessel. For nearly two weeks, the American Coast Guard has …",200,
https://news.tuoitre.vn/zalo-responds-to-backlash-over-updated-terms-of-service-in-vietnam-10325123116381913.htm,Zalo responds to backlash over updated terms of service in Vietnam,"Vietnamese messaging app Zalo on Wednesday afternoon released an unexpected announcement addressing updates to its terms of service, a move that has drawn significant attention from tens of millions of users across Vietnam.",200,
https://www.bangkokpost.com/life/travel/3167029/edc-returns-to-phuket-with-a-threeday-spectacle,Bangkok Post - EDC returns to Phuket with a three-day spectacle,"After an unforgettable debut early last year, the world-renowned Electric Daisy Carnival (EDC) is set to return to Thailand with even greater energy for three days.",200,
https://www.odt.co.nz/news/national/health-app-cyber-breach-incredibly-concerning,Health app cyber breach 'incredibly concerning' | Otago Daily Times Online News,"A cyber security breach at ManageMyHealth has been ""contained"", according to the company - but GPs and patients are still waiting to hear if their...",200,
https://hotair.com/headlines/2025/12/31/trump-should-stand-up-for-fellow-lawfare-victim-jimmy-lai-n3810358,Trump Should Stand Up for Fellow Lawfare Victim Jimmy Lai – HotAir,Trump must advocate for the release of political prisoner Jimmy Lai to protect democracy.,200,
https://cheknews.ca/we-lost-a-young-man-rcmp-still-search-for-suspects-in-sask-first-nation-shooting-1297282/,'We lost a young man': RCMP still search for suspects in Sask First Nation shooting,Security has been doubled on a Saskatchewan First Nation as the search continues for a pair of suspects wanted in connection with a deadly shooting.,200,
https://www.thecooldown.com/green-business/thc-vaping-uk-slug-disposable-issues/,,,0,exception:SSLError
https://www.thecooldown.com/outdoors/wildlife-smuggling-thailand-cambodia-macaques/,,,0,exception:SSLError
https://www.hawaiinewsnow.com/2026/01/01/teen-reunites-with-man-he-rescued-waters-off-east-oahu/,Teen reunites with man he rescued from waters off East Oahu,"On Wednesday at 1 p.m., Spencer Allen, 17, a Mid-Pacific Institute senior, met with Mark Miyashiro, 55, at China Walls.",200,
https://cnycentral.com/news/local/city-of-oswego-prepared-for-upcoming-snowstorm,City of Oswego prepared for upcoming snowstorm,Parts of Oswego County could see feet of snow over the next couple of days. This is on top of leftover snow from recent snow storms. The City of Oswego will be,200,
https://whky.com/death-investigation-being-conducted-in-caldwell-county/,Death Investigation Being Conducted In Caldwell County - WHKY,The Caldwell County Sheriff’s Office is conducting a death investigation following the discovery of a deceased individual. The person was found inside a residen,200,
https://www.fijivillage.com/news/police-urge-safer-driving-after-11-drunk-driving-arrests-in-24-hours-77dac3/,Police urge safer driving after 11 drunk-driving arrests in 24 hours,Police urge safer driving after 11 drunk-driving arrests in 24 hours,200,
https://www.dorsetecho.co.uk/news/25731288.swanage-railway-award-winning-heritage-railway-attraction/,How passionate volunteers restored Swanage Railway from scratch | Dorset Echo,We reveal how Swanage Railway reinvented itself as an award-winning heritage railway attraction,200,
https://www.dorsetecho.co.uk/news/25733074.appeal-parking-ticket-15-9-million-issued-2025/,How to appeal a parking ticket as 15.9 million issued in 2025 | Dorset Echo,"Around 44,000 private parking tickets were issued every day in 2025, or 15.9 million annually. An expert shares how to successfully appeal unfair…",200,
https://twitchy.com/brettt/2025/12/31/covenant-killer-didnt-want-to-kill-the-black-community-which-is-in-despair-and-suffering-n2423435,"Covenant Shooter Didn't Want to Kill the Black Community, Which Is in Despair and Suffering – Twitchy","Covenant shooter revealed motivations tied to race, targeting white Christian community in tragic events.",200,
https://www.el-balad.com/6808353,Holly Wheeler Recast for Stranger Things Season 5 - El-Balad.com,"Nell Fisher will be the new face of Holly Wheeler in “Stranger Things” Season 5, replacing twins Anniston and Tinsley Price. This casting change is significant due to the evolution of the show and its characters. Reason for the Recasting of Holly Wheeler The creators, Matt and Ross Duffer, made the decision to recast Holly …",200,
https://theeagleonline.com.ng/court-orders-arrest-of-ondo-commissioner-for-allegedly-assaulting-magistrate/,Commissioner remanded for allegedly assaulting Magistrate |,"The affidavit said the incident followed a judgment delivered by the chief magistrate, which was not favourable to the commissioner",200,
https://news.tuoitre.vn/eurostar-trains-back-with-delays-after-power-glitch-sparks-travel-chaos-103260101082712445.htm,Eurostar trains back with delays after power glitch sparks travel chaos,Rail traffic through the Channel tunnel slowly resumed with more cancelations and delays Wednesday after an electricity failure stranded thousands of passengers and trapped some for a night in a powerless train.,200,
https://www.afr.com/world/europe/drummers-pound-in-the-new-year-as-others-mark-2026-with-defiance-hope-20260101-p5nr33,"Drummers pound in the new year as others mark 2026 with defiance, hope","A countdown to midnight was projected onto the Arc de Triomphe in Paris and Russians celebrated in snowy Moscow. In Japan, temple bells rang.",200,
https://www.independent.co.uk/news/uk/politics/keir-starmer-labour-leadership-new-year-message-b2892729.html,Keir Starmer vows to ‘stay the course’ in 2026 after Labour leadership speculation in New Year message | The Independent,"In his New Year message, the Labour prime minister, under pressure over faltering economy and with his party trailing Nigel Farage’s Reform UK in the polls, pledges Britain will ‘turn a corner’ in the next 12 months",200,
https://www.siasat.com/harish-rao-slams-telangana-govt-over-pending-mana-ooru-mana-badi-bills-3319361/,Harish Rao slams Telangana govt over pending ‘Mana Ooru Mana Badi’ bills,Harish Rao has sharply criticized the Telangana government for failing to clear pending bills of contractors.,200,
https://www.newkerala.com/news/a/from-near-defeat-naxalism-cyber-security-push-home-ministry-728.htm,"India's 2025 Security Gains: LWE Defeat, Cyber Push & Reforms","MHA's 2025 review highlights near-eradication of Naxalism, major counter-terror ops, new criminal laws, and a tech-driven push on cyber security & borders.",200,
https://www.rawstory.com/trump-ballroom-2674840571/,White House seeks to fast-track Trump's ballroom and 'foreclose public review': report - Raw Story,"The White House is seeking to put President Donald Trump's ballroom project in the permitting fast lane, as federal agencies lack simple details about the project and are still waiting for building plans.The Trump administration already caused massive controversy by summarily razing the East Wing of...",200,
https://www.newsday.com/long-island/ice-holding-cells-central-islip-courthouse-eihevqtf,Immigration groups urge judge to keep scrutiny on ICE holding cells at Central Islip federal courthouse - Newsday,The groups say monitoring is needed to ensure ICE is following through on its promise to limit detentions to no more than a 12-hour period.,200,
https://www.rawstory.com/trump-maga-2674840568/,'Is this a serious post?' MAGA fans turn on Trump as White House brags of big 2025 'wins' - Raw Story,"Fans of Donald Trump were left scratching their heads on Wednesday as the White House attempted to brag about key ""wins"" for his administration this year. In a post to X, the official White House account wrote in all capital letters, ""2025 MAGA wins: Foreign Affairs."" Accompanying the post was a pho...",200,
https://www.pleasantonweekly.com/crime/2025/12/31/man-charged-with-attempted-murder-for-machete-attack-in-livermore/,Man charged with attempted murder for machete attack in Livermore - Pleasanton Weekly,"A man was arrested in Livermore last weekend after allegedly attacking two men with machetes in a confrontation that occurred when the victims went outside to investigate why the dogs were barking in the middle of the night, according to authorities.",200,
https://www.rawstory.com/supreme-court-2674840520/,5 things that stand out about Supreme Court's end-of-year report - Raw Story,"The Supreme Court released its annual end-of-year report on Wednesday, a 13-page document that is chock-full of surprising revelations. The report is usually a bland overview of the number of cases the court heard, their outcomes, and other data points about their workload. The chief justice also wr...",200,
https://www.tickerreport.com/banking-finance/13305959/cybin-nyseamericancybn-stock-price-up-4-4-time-to-buy.html,Cybin (NYSEAMERICAN:CYBN) Stock Price Up 4.4%  – Time to Buy? - Ticker Report,Read Cybin (NYSEAMERICAN:CYBN) Stock Price Up 4.4%  – Time to Buy? at Ticker Report,200,
https://cheknews.ca/supervised-consumption-now-required-for-b-cs-safer-supply-users-1297327/,Supervised consumption now required for B.C's safer supply users,"A new rule set by the B.C. Health Ministry has come into effect, requiring medical supervision for those who consume safer supply drugs.",200,
https://metropolisjapan.com/best-eye-drops-in-japan/,Japan Drugstore Guide: Best Eyedrops in Japan | Metropolis Japan,"Best eye drops in Japan for dry eyes and contact lenses, based on interviews with drugstore staff and up-to-date pricing.",200,
https://www.bridportnews.co.uk/news/25731307.prior-approval-soft-play-area-barn-turned/,Prior approval for soft play area in barn turned down | Bridport and Lyme Regis News,A NEW indoor farmsite play area features in the latest planning decisions across west Dorset by Dorset Council.,200,
https://cheknews.ca/wrong-patient-sent-to-surrey-b-c-home-after-hospital-discharge-1297258/,"Wrong patient sent to Surrey, B.C., home after hospital discharge","A B.C. man who was shocked when a hospital transfer service delivered a confused stranger to his home, instead of his father, says he doesn't want other seniors to experience the same trauma.",200,
https://hotair.com/headlines/2025/12/31/thick-as-thieves-top-attorney-for-special-counsel-jack-smith-previously-spiked-clinton-foundation-investigation-n3810361,Thick as Thieves: Top Attorney For Special Counsel Jack Smith Previously Spiked Clinton Foundation Investigation – HotAir,Explore the controversial role of Ray Hulser in the Clinton Foundation investigation and Trump’s legal challenges.,200,
https://www.newkerala.com/news/a/kharge-rahul-priyanka-extend-new-years-greetings-pray-313.htm,"Kharge, Rahul, Priyanka Extend New Year Greetings, Emphasize Rights","Congress leaders Mallikarjun Kharge, Rahul Gandhi, and Priyanka Gandhi Vadra extend New Year wishes, highlighting constitutional values, rights, and national harmony.",200,
https://www.newkerala.com/news/a/jointness-self-reliance-innovation-army-chief-gen-dwivedi-calls-713.htm,"Army Chief on Op Sindoor, Jointness & Self-Reliance for Future-Readiness","Indian Army Chief Gen Upendra Dwivedi highlights ongoing Op Sindoor, calls for indigenous tech & jointness as pillars for a transformed, future-ready force.",200,
https://www.newkerala.com/news/a/taiwan-detects-chinese-sorties-17-vessels-ships-501.htm,"Taiwan Detects Chinese Aircraft, Ships After Military Drills","Taiwan reports Chinese military activity near its waters, including an aircraft crossing the median line, following the completion of large-scale PLA exercises.",200,
https://kashmirreader.com/2026/01/01/ibpr-skuast-k-outreach-brings-livelihood-focus-to-tribal-hamlet-of-phalnar/,"IBPR, SKUAST-K outreach brings livelihood focus to tribal hamlet of Phalnar | Kashmir Reader","SRINAGAR: Institute of Business & Policy Research conducted one-day Interaction-cum-Awareness Programme in Phalnar village of the Wangath area, Kangan (Ganderbal), under the DST–SEED funded project “Inclusion of Indigenous Survival Skills in Livelihood Security of Tribal Community in Kashmir, India.” The initiative covered nearly 200–250 tribal households and focused on understanding local socio-economic conditions while creating [...]",200,
https://www.krock.com.au/local-news/teen-arrested-after-police-chase/,,,0,exception:SSLError
https://www.odt.co.nz/news/world/how-world-brought-2026,How the world brought in 2026 | Otago Daily Times Online News,"As Wednesday turned to Thursday, people around the world said goodbye to a sometimes challenging 2025 and expressed hopes for the new year to come....",200,
https://chicagocrusader.com/blood-donations-needed-as-new-year-begins-blood-donations/,Blood Donations Needed as New Year Begins,"As the new year begins, the American Red Cross urges residents of Northwest Indiana to support blood donations needed in our community.",200,
https://www.nzherald.co.nz/nz/chinas-beef-import-restrictions-unlikely-to-impact-new-zealand-beef-exporters/UPEMKKNVPZCADM26MEJXEZZDMA/,China’s beef import restrictions unlikely to impact New Zealand beef exporters - NZ Herald,"The Chinese Government has placed quotas on beef imports as it seeks to protect domestic farmers and producers. Under the new rules, New Zealand will have an...",200,
https://www.10news.com/news/local-news/local-non-profit-raising-money-for-an-ambulance-for-ukraine-amid-ongoing-war,Local non-profit raising money for an ambulance for Ukraine amid ongoing war,"As the peace negotiations continue for the Russia-Ukraine war, one local non-profit isn’t stopping those on the front lines.",200,
https://www.standard.co.uk/news/uk/edinburgh-scottish-simple-minds-eurythmics-lewis-capaldi-b1264574.html,Thousands gather as Edinburgh welcomes new year with spectacular fireworks | The Standard,"The display marked the culmination of an evening of festivities in the Scottish capital, which included the sold-out Hogmanay Street Party.",200,
https://www.hawaiinewsnow.com/2026/01/01/new-years-eve-fireworks-displays-hawaii/,New Year’s Eve fireworks displays in Hawaii,Several locations across the state will welcome the new year with professional fireworks displays.,200,
https://abc30.com/post/local-organizations-report-drop-donations/18336970/,Local organizations report a drop in donations - ABC30 Fresno,"As the clock winds down on 2025, local organizations say the demand for donations is up.",200,
http://www.westkentuckystar.com/News/Local-Regional/Texas-man-arrested-in-Caldwell-County-on-failure-t,West Kentucky Star - News,"West Kentucky Star's aim is to provide 24/7 constant local information updates for Paducah, western Kentucky and southern Illinois.",200,
https://abc30.com/post/man-arrested-abuse-torture-allegations-madera-county-deputies-say/18337261/,"Man arrested on abuse and torture allegations in Madera County, deputies say - ABC30 Fresno","Madera County Sheriff's deputies are calling on the public to learn more about a man arrested on domestic violence allegations, including torture.",200,
https://deadline.com/2025/12/yvette-nicole-brown-speaks-out-chevy-chase-doc-1236659470/,,,0,exception:SSLError
https://www.bangkokpost.com/opinion/opinion/3167153/five-energy-market-trends-for-2026,Bangkok Post - Five energy market trends for 2026,Energy markets enter 2026 in a downbeat mood as geopolitical uncertainty clouds the outlook and increasing signs of swelling oil and gas supplies threaten to sink prices.,200,
https://news.tuoitre.vn/south-korea-dec-exports-beat-forecasts-wraps-2025-at-a-record-10326010109292385.htm,"South Korea Dec exports beat forecasts, wraps 2025 at a record","SEOUL -- South Korea's exports rose in December for a seventh consecutive month and wrapped 2025 at a record as exports have surpassed $700 billion for the first time, government data showed on Thursday.",200,
http://www.bignewsnetwork.com/news/278784991/dr-congo-says-more-than-1500-civilians-killed-in-eastern-violence,"DR Congo says more than 1,500 civilians killed in eastern violence","KINSHASA, Jan. 1 (Xinhua) -- The government of the Democratic Republic of the Congo (DRC) said Wednesday that more than 1,500 civilians have been kill.....",200,
https://www.chroniclelive.co.uk/news/north-east-news/north-east-former-mineworkers-receive-33147694,North East former mineworkers to receive first pension increase with £100 a week uplift | Chronicle Live,"More than 4,000 former North East mineworkers and pit staff will receive their first pension increase",200,
https://www.thisdaylive.com/2026/01/01/2025-solewant-group-promoting-nigerian-content-development-technological-innovations-on-global-map/,"2025: Solewant Group Promoting Nigerian Content Development, Technological Innovations on Global Map – THISDAYLIVE",,200,
https://www.thisdaylive.com/2026/01/01/holders-cote-divoire-beat-gabon-in-late-comeback-to-top-group-f/,Holders Côte d’Ivoire Beat Gabon in Late Comeback to Top Group F – THISDAYLIVE,,200,
https://www.miragenews.com/two-charged-after-police-chase-in-western-1596750/,Two Charged After Police Chase in Western Suburbs | Mirage News,Westgate Highway Patrol officers have charged two men after they allegedly evaded police following a hoon meet in Melbourne's western suburbs last,200,
https://inmaricopa.com/theres-been-a-spike-in-juvenile-violent-crime-the-county-prosecutor-wants-more-youth-offenders-behind-bars/,,,403,bad_status:403
https://www.thisdaylive.com/2026/01/01/abiru-backs-tinubus-reforms-vows-deeper-grassroots-empowerment-in-2026/,"Abiru Backs Tinubu’s Reforms, Vows Deeper Grassroots Empowerment in 2026 – THISDAYLIVE",,200,
https://www.moneycontrol.com/news/india/2012-pune-jm-road-blast-case-accused-killed-in-daylight-firing-in-ahilyanagar-police-launch-probe-13752082.html,,,403,bad_status:403
https://www.greaterbelize.com/fsc-orders-travis-smith-to-cease-activities/,FSC Orders Travis Smith to Cease Activities,The Financial Services Commission of Belize is warning the public against doing business with an individual named Travis Smith.,200,
https://www.thisdaylive.com/2026/01/01/northern-groups-slam-tinubus-todays-new-tax-laws-rollout-say-its-assault-on-democracy/,"Northern Groups Slam Tinubu’s Today’s New Tax Laws’ Rollout, Say It’s Assault on Democracy – THISDAYLIVE",,200,
https://www.newkerala.com/news/a/mp-cm-meets-patients-hospitalised-after-drinking-contaminated-921.htm,"Indore Contaminated Water: 7 Dead, CM Visits, Officials Suspended","MP CM Mohan Yadav visits hospitals after contaminated water in Indore kills 7, hospitalizes 149. Officials suspended, financial aid announced.",200,
https://www.wsmv.com/2026/01/01/this-middle-tennessee-county-has-seen-surge-dui-cases-recent-years/,This Middle Tennessee county has seen a surge in DUI cases in recent years,"As lawmakers and law enforcement urge Tennesseans to prioritize safe celebrations by driving sober this New Year’s Eve, WSMV4 is digging deeper into DUI trends.",200,
https://local21news.com/news/local/sources-pennsylvania-governor-josh-shapiro-to-kick-off-reelection-campaign-january-8-stacy-garrity-politics-2026-election-democrats-republicans-harrisburg,Sources: PA Governor Josh Shapiro to kick off reelection campaign Jan. 8,Multiple sources tell CBS 21 that Pennsylvania Governor Josh Shapiro will kick off his reelection campaign on January 8.,200,
https://aliran.com/thinking-allowed-online/why-gramsci-still-matters-for-malaysias-ai-governance,Why Gramsci still matters for Malaysia's AI governance - Aliran,"A Gramscian lens shows how AI policy risks reinforcing elite power unless Malaysia confronts consent, ownership and dependency.",200,
https://www.miragenews.com/police-make-arrest-aggravated-assault-moulden-1-1596749/,Police Make Arrest - Aggravated Assault - Moulden 1 January | Mirage News,The Northern Territory Police Force has arrested a 40-year-old male in relation to an aggravated assault that occurred in Moulden this morning.Around,200,
https://www.tickerreport.com/banking-finance/13305958/air-industries-group-nyseamericanairi-shares-down-3-2-should-you-sell.html,Air Industries Group (NYSEAMERICAN:AIRI)  Shares Down 3.2%   – Should You Sell? - Ticker Report,Read Air Industries Group (NYSEAMERICAN:AIRI)  Shares Down 3.2%   – Should You Sell? at Ticker Report,200,
https://www.thisdaylive.com/2026/01/01/insurance-firm-sympathises-with-fire-victims-assures-customers/,"Insurance Firm  Sympathises with Fire Victims, Assures Customers – THISDAYLIVE",,200,
https://www.thisdaylive.com/2026/01/01/senate-leader-after-sweeping-reforms-nigeria-poised-for-economic-recovery-in-2026/,"Senate Leader: After Sweeping Reforms, Nigeria Poised for Economic Recovery In 2026 – THISDAYLIVE",,200,
https://www.eco-business.com/news/as-wildfires-mount-so-do-efforts-to-use-less-plastic/,"As wildfires mount, so do efforts to use less plastic | News | Eco-Business | Asia Pacific",Plastic used in building construction burns hotter than traditional materials and produces toxic smoke and runoff.,200,
https://inmaricopa.com/sequoia-pathways-sale-has-closed-at-21m-this-timeline-explains-how-it-unfolded/,Timeline: How Sequoia Pathway’s turbulent year led to a $21M sale,"Sequoia Pathway closed 2025 with a 21 million dollar sale to Heritage Academy. Our timeline traces Edkey finances, leadership turmoil, and state oversight for families.",200,
https://www.thisdaylive.com/2026/01/01/mgx-research-nigeria-outlines-new-era-of-african-innovation/,MGX Research Nigeria Outlines New Era of African Innovation – THISDAYLIVE,,200,
https://www.berkeleyobserver.com/2025/12/29/berkeley-county-sheriffs-office-arrests-teen-after-100-mph-chase/,Berkeley County Sheriff’s Office Arrests Teen After 100‑mph Chase | The Berkeley Observer,"Berkeley County deputies arrested an 18‑year‑old North Charleston man after a high‑speed pursuit that stretched across multiple counties and began during a proactive patrol targeting street racing activity, according to the Berkeley County Sheriff’s Office.",200,
https://www.tickerreport.com/banking-finance/13305943/fidelity-sustainable-high-yield-etf-nysearcafsyd-short-interest-down-17-5-in-december.html,,,0,exception:ConnectTimeout
https://www.livemint.com/companies/news/hpejuniper-deal-still-under-fire-by-states-after-doj-approval-11767223737995.html,HPE-Juniper Deal Still Under Fire by States After DOJ Approval | Company Business News,A federal judge set ground rules for a dozen states to pursue a legal challenge to the Justice Department’s approval of Hewlett Packard Enterprise’s $14 billion acquisition of Juniper Networks amid allegations the deal was politically tainted.,200,
https://www.watoday.com.au/politics/federal/china-sets-beef-import-quotas-in-hit-to-australia-and-other-exporters-20260101-p5nr12.html,China beef tariffs: Australia condemns new import duties that could cost industry $1 billion,Australia’s trade and agriculture ministers have condemned China’s decision to impose new tariffs that could cost the beef industry $1 billion a year.,200,
https://names.newkerala.com/meaning/law.html,"Law Name Meaning, Origin & Numerology Analysis | NewKerala Baby Name Details","Discover the complete meaning, origin, and numerology analysis of the name Law. Learn about lucky numbers, colors, personality traits, and best suited professions.",200,
https://www.thisdaylive.com/2026/01/01/adeyinka/,Nigeria Reaffirms Commitment to Strategic Partnership with China – THISDAYLIVE,,200,
https://www.pr-inside.com/goldgroup-enters-into-agreement-to-sell-subsidiary-minera-apolo-s-a-r5160775.htm,"Goldgroup Enters Into Agreement To Sell Subsidiary Minera Apolo, S.A. ... 2026-01-01","Goldgroup Enters Into Agreement To Sell Subsidiary Minera Apolo, S.A. ...",200,
https://cbs2iowa.com/news/local/four-charged-after-search-of-oelwein-home,Four charged after search of Oelwein home,"A man and three teens are facing charges after a search of an Oelwein home.Police say they found drugs and sotlen property whenHayden Harkrader, 20,Recent Bu",200,
https://eladelantado.com/en/google-multi-million-dollar-settlement/,"It's official—Google has agreed to a multi-million dollar settlement in the United States, and millions will receive money without filing a claim (check if you qualify)",Google Play will pay $700 million as part of a settlement following a lawsuit filed on behalf of consumers. Americans will receive compensation as a result of,200,
https://www.7newsbelize.com/sstory.php?nid=76759,7 News Belize,,200,
https://www.moneycontrol.com/news/india/kashmiri-shawl-seller-allegedly-harassed-forced-to-chant-bharat-mata-ki-jai-in-haryana-13751956.html,,,403,bad_status:403
https://www.kob.com/new-mexico/albuquerque-gets-new-interim-police-chief-as-top-leaders-change/,Albuquerque gets new interim police chief as top leaders change - KOB.com,Deputy Chief Cecily Barker has been named interim chief of the Albuquerque Police Department as former Chief Harold Medina begins his retirement.,200,
https://www.kunr.org/u-s-headlines/2025-12-31/the-history-behind-the-nyc-subway-station-chosen-for-mamdanis-swearing-in,The history behind the NYC subway station chosen for Mamdani's swearing-in,"The city shut down the station in 1945 on New Year's Eve. Eighty years later, it's a symbolic venue choice for the incoming mayor's private swearing-in ceremony.",200,
https://www.pr-inside.com/rosen-leading-investor-counsel-encourages-alexandria-real-estate-r5160772.htm,"ROSEN, LEADING INVESTOR COUNSEL, Encourages Alexandria Real Estate ... 2026-01-01","ROSEN, LEADING INVESTOR COUNSEL, Encourages Alexandria Real Estate ...",200,
https://defimedia.info/index.php/blog-end-year-report-lalliance-du-changement,[Blog] End of the year report on L’Alliance du Changement | Le Defi Media Group,"The saga went on for a short while, a soap opera with multiple endings possible. Will he go or will he stay? In the end",200,
https://inmaricopa.com/ex-doc-officer-faces-felonies-in-case-that-drew-police-swarm-to-alterra/,,,403,bad_status:403
https://www.newkerala.com/news/a/2026-up-will-set-new-benchmarks-prosperity-good-642.htm,"UP's 2026 Vision: Prosperity, Governance & AI Cities","CM Yogi Adityanath outlines UP's roadmap to set new benchmarks in prosperity, governance, and tech innovation by 2026, highlighting AI cities and inclusive growth.",200,
https://inmaricopa.com/christmas-chaos-family-dinner-ends-in-pistol-whip-and-3-more-maricopa-arrests/,,,403,bad_status:403
https://ktar.com/arizona-news/15-year-old-runs-red-light-glendale/5799496/,Pedestrian hurt after 15-year-old runs red light in Glendale,"A pedestrian was hospitalized and two others were injured after a 15-year-old driver allegedly ran a red light in Glendale, authorities said.",200,
https://ianslive.in/indias-1st-maritime-nbfc-commences-operations-approves-rs-4300-crore--20260101092726,"India’s 1st maritime NBFC commences operations, approves Rs 4,300 crore","New Delhi, Jan 1 (IANS) The government has said that Sagarmala Finance Corporation Limited (SMFCL), India’s first maritime focused non-banking financial company (NBFC), commenced its lending operations and approved loan sanctions of about Rs 4,300 crore.",200,
https://www.mudgeeguardian.com.au/story/5965792/from-folklore-to-fact-the-stolen-wrecks-of-lue-road-quarry-circa-1988/,,,0,exception:ConnectionError
https://ianslive.in/rajnath-singh-lauds-drdos-scientific-excellence-on-foundation-day-calls-it-vital-for-defence-preparedness--20260101082109,"Rajnath Singh lauds DRDO's 'scientific excellence' on Foundation Day, calls it vital for defence preparedness","New Delhi, Jan 1 (IANS) On the occasion of the 68th Foundation Day of the Defence Research and Development Organisation (DRDO), Defence Minister Rajnath Singh on Thursday extended heartfelt greetings to the scientists and personnel, praising their unwavering commitment, scientific excellence and deep sense of national duty.",200,
https://theprovince.com/news/world/ukraine-war-zelenskyy-peace/wcm/3cb24099-9b01-4454-9e3a-0edc45de4856,"We are '10%' away from peace but the most vital issues still unresolved, Zelenskyy tells Ukrainians | The Province","In his New Year's Eve address, Ukraine's president said his country wanted an end to the war but not at ""any cost.""",200,
https://www.moneycontrol.com/news/politics/amit-shah-sets-clear-target-for-bengal-bjp-says-want-22-of-28-seats-from-in-and-around-kolkata-13751940.html,,,403,bad_status:403
https://www.pr-inside.com/black-book-recaps-2025-research-announcements-and-client-rated-honors-r5160789.htm,Black Book Recaps 2025 Research Announcements and Client‑Rated Honors; ... 2026-01-01,Black Book Recaps 2025 Research Announcements and Client‑Rated Honors; ...,200,
https://www.tsln.com/news/2025-north-dakota-4-h-ambassador-program-gains-10-members/,2025 North Dakota 4-H Ambassador program gains 10 members | TSLN.com,"The North Dakota 4-H Ambassador program welcomed 10 new members in 2025. The new team members are the following: Lily D., Dakota Prairie High School, Nelson CountyFaith K., Thompson Public School, Grand Forks CountyLeo L.,...",200,
https://wcrz.com/ixp/43/p/lower-peninsula-baiting-ban-update/,New Push Could Bring Back Deer Baiting in Lower Michigan,Michigan lawmakers push to end the Lower Peninsula deer baiting ban as herd and crop concerns rise.,200,
https://www.thisdaylive.com/2026/01/01/passionate-plea-to-fellow-nigerians/,PASSIONATE PLEA TO FELLOW NIGERIANS – THISDAYLIVE,,200,
https://www.thisdaylive.com/2026/01/01/nipr-lauds-uba-sani-at-55-cites-peace-gains-reforms-in-kaduna/,"NIPR Lauds Uba Sani at 55, Cites Peace Gains, Reforms in Kaduna – THISDAYLIVE",,200,
https://www.themarketsdaily.com/2026/01/01/ishares-morningstar-small-cap-etf-nysearcaiscb-short-interest-update.html,iShares Morningstar Small-Cap ETF (NYSEARCA:ISCB) Short Interest Update - Markets Daily,Read iShares Morningstar Small-Cap ETF (NYSEARCA:ISCB) Short Interest Update at Markets Daily,200,
https://minnlawyer.com/2025/12/31/trump-national-guard-withdrawal-cities-legal-challenge/,"Trump says National Guard being removed from Chicago, LA and Portland","Trump says the National Guard will leave Chicago, Los Angeles and Portland but warns federal forces may return if crime rises.",200,
https://www.wbko.com/2026/01/01/crime-stoppers-police-looking-suspect-auto-theft/,Crime Stoppers: Police looking suspect in auto theft,The suspect fled the scene in another car.,200,
https://www.firstalert4.com/2026/01/01/slps-again-fails-turn-annual-audit-time/,SLPS again fails to turn in annual audit on time,"For the third straight year, the St. Louis Public Schools (SLPS) has not turned in its annual financial audit on time",200,
https://www.foxnews.com/world/france-reportedly-targeting-kids-under-15-sweeping-social-media-ban-cellphone-restrictions-next-year,France planning to ban children under 15 from social media starting 2026 | Fox News,"France planning to ban social media for children under 15 years old and restrict cellphone use in high schools beginning September 2026, President Emmanuel Macron proposes.",200,
https://www.wsmv.com/2026/01/01/suspect-lewisburg-armed-robbery-arrested-illinois/,Suspect in Lewisburg armed robbery arrested in Illinois,Lewisburg officers responded to the Walmart parking lot on Dec. 29 for reports of an armed robbery at a fireworks stand.,200,
