url,source_title,disruption_type,event_date,publish_date,location_name,duration_hours,extras,confidence
https://www.hindustantimes.com/world-news/us-news/snowfall-weather-forecast-for-the-weekend-sierra-nevada-and-lake-tahoe-brace-for-heavy-storms-101767311326250.html,,unknown,,2026-01-02T01:48:01+00:00,,,{},0.0
https://www.livemint.com/news/us-news/us-says-china-s-taiwan-drills-unnecessarily-raised-tensions-11767321276962.html,US Says China's Taiwan Drills ‘Unnecessarily' Raised Tensions,unknown,,2026-01-02T02:34:36+00:00,,,{},0.0
https://www.firstpost.com/world/saudi-arabia-airstrikes-southern-transitional-council-stc-camp-yemen-civil-war-uae-separatist-13964890.html,"Saudi Arabia strikes UAE-backed separatists’ camp in Yemen, says official – Firstpost",unknown,,2026-01-02T12:02:55+00:00,,,{},0.0
https://www.jamaicaobserver.com/2026/01/02/holness-reaffirms-commitment-black-river-recovery/,Holness reaffirms commitment to Black River recovery,cyclone_hurricane,2025-10-28,2026-01-02T16:08:42+00:00,"Black River, Jamaica",,{'storm_category': 5},0.9
https://thevincentian.com/relations-with-taiwan-intact-p31809-97.htm,Relations with Taiwan intact,unknown,,,,,{},0.0
https://www.kyivpost.com/post/67318,Finland Questioning 4 Suspected of Undersea Cable Sabotage,unknown,,2026-01-02T16:48:56+00:00,,,{},0.0
https://www.aa.com.tr/en/middle-east/opinion-new-geopolitics-of-middle-east-a-review-of-2025-and-outlook-for-2026/3788127,OPINION - New geopolitics of Middle East: A review of 2025 and outlook for 2026,trade_embargo,,2025-02-11T00:00:00+00:00,Syria,,{},0.8
https://www.newkerala.com/news/a/baloch-leader-appeals-eam-jaishankar-warns-china-may-434.htm,Baloch Leader Warns of Chinese Troop Deployment in Pakistan,unknown,,2026-01-02T10:26:14+00:00,,,{},0.0
https://www.armstrongeconomics.com/international-news/taiwan/taiwan-the-forgotten-next-war/,Taiwan – The Forgotten Next War,trade_embargo,,2026-01-02T05:01:36+00:00,Taiwan,,{},0.75
https://www.irishtimes.com/politics/2026/01/02/mercosur-trade-deal-expected-to-be-agreed-in-weeks/,Growing expectation that Mercosur trade deal will be agreed in weeks,tariffs,,2026-01-02T06:00:01+00:00,European Union,,{},0.7
https://www.shippingtribune.com/news/shipping/Finland+seizes+ship+sailing+from+Russia+after+suspected+cable+sabotage+in+Baltic+Sea,Shipping Tribune,unknown,,,,,{},0.0
https://news.az/news/six-killed-in-clashes-during-iran-cost-of-living-protests,Six killed in clashes during Iran cost-of-living protests,labour_strike,,,Iran,,{},0.7
https://dailynews.co.tz/tma-warns-tanzanian-regions-of-oncoming-rains-severe-thunderstorms/,"TMA warns Tanzanian regions of oncoming rains, severe thunderstorms",flood,2026-01-01,2026-01-02T12:04:27+00:00,"Tanzania (multiple regions including Kagera, Geita, Shinyanga, Mwanza, Simiyu, Mara, Arusha, Manyara, Kilimanjaro, Tanga, northern Morogoro, Dar es Salaam, Unguja, Pemba, Kigoma, Katavi, Tabora, Dodoma, Singida, Rukwa, Songwe, Mbeya, Njombe, Iringa, Mtwara, Lindi, Ruvuma, southern Morogoro)",240.0,{'rainfall_intensity': 'heavy rainfall in some areas; light rainfall in others; thunderstorms expected'},0.7
https://investinglive.com:443/news/trump-taco-now-with-pasta-backtracks-on-italian-pasta-tariffs-after-industry-pushback-20260102/,Trump TACO now with pasta - backtracks on Italian pasta tariffs after industry pushback,tariffs,2026-01-02,2026-01-02T00:33:21+00:00,United States,,"{'tariff_rate': {'La Molisana': 2.3, 'Garofalo': 13.9, 'other_italian_producers_most': 9.1, 'eu_import_tariff': 15.0}, 'affected_trade_value': 770000000}",0.9
https://www.firstpost.com/world/chinas-war-games-around-taiwan-unnecessarily-raise-tensions-us-13964694.html,China's 'war games' around Taiwan 'unnecessarily' raise tensions: US – Firstpost,unknown,,2026-01-02T04:32:07+00:00,,,{},0.0
https://pakobserver.net/iran-seeks-closer-media-links-with-pakistan-to-advance-regional-cooperation/,Iran seeks closer Media Links With Pakistan to advance regional cooperation,unknown,,2026-01-02T16:35:31+00:00,,,{},0.0
http://eng.chinamil.com.cn/2025xb/V_251452/16435175.html,Defense ministry rebuffs criticism over drills around Taiwan,unknown,,2026-01-02T00:00:00+00:00,,,{},0.0
https://www.express.co.uk/news/world/2152682/incredible-75tn-secret-weapon-stopping,The incredible £7.5tn secret weapon stopping China - for now,trade_embargo,,2026-01-02T11:27:00+00:00,Taiwan,120.0,{},0.7
https://www.newhavenindependent.org/2026/01/01/protesters-crash-inauguration-the-emergencys-tonight/,,unknown,,,,,{},0.0
https://www.philstar.com/headlines/2026/01/02/2498278/us-urges-china-halt-military-pressure-taiwan-after-drills,US urges China to halt military pressure on Taiwan after drills,unknown,,2026-01-02T05:00:00+00:00,,,{},0.0
https://www.businessinsider.com/san-diego-new-years-flights-diverted-canceled-flooding-storm-2026-1,40 New Year's Day flights were diverted away from San Diego after a storm hit the city,flood,2026-01-01,2026-01-02T12:27:01.902000+00:00,"San Diego International Airport, San Diego, California, USA",,{},0.9
https://www.cbc.ca/news/canada/british-columbia/coastal-flooding-high-tides-winds-southwest-b-c-9.7032380,"Coastal flooding statement issued for southwestern B.C., while freezing rain forecast for Interior",flood,,2026-01-03T00:02:46.090000+00:00,Southwestern British Columbia (South Coast and western and eastern coastlines of Vancouver Island),,{},0.9
https://www.dailystar.co.uk/news/latest-news/thundersnow-roared-like-crashing-plane-36488291,Thundersnow roared like 'crashing plane' with orange flashes lighting up UK sky,unknown,,2026-01-02T15:12:35+00:00,,,{},0.0
https://www.firstpost.com/world/saudi-led-airstrikes-kill-20-in-clashes-with-uae-backed-separatists-in-yemen-13964975.html,Saudi-led airstrikes kill 20 in clashes with UAE-backed separatists in Yemen – Firstpost,trade_embargo,,2026-01-02T18:58:14+00:00,"Aden International Airport, Aden, Yemen",,{},0.7
https://6abc.com/post/chinese-ev-makers-disrupt-global-market-face-us-tariffs-driving-future/18340089/,Chinese EV makers disrupt global market but face U.S. tariffs | Driving Into the Future,tariffs,,2026-01-02T01:59:53+00:00,United States,,{'tariff_rate': 'more than 100%'},0.9
https://www.pakistantoday.com.pk/2026/01/02/pakistan-reiterates-one-china-policy-backs-beijing-on-taiwan/,"Pakistan reiterates One-China policy, backs Beijing on Taiwan",trade_embargo,,2026-01-02T13:02:57+00:00,Taiwan Strait,,{},0.7
https://theindianawaaz.com/7-dead-96-rescued-after-migrant-boat-capsizes-off-gambia-coast/,"7 dead, 96 rescued after migrant boat capsizes off Gambia coast – The Indian Awaaz",unknown,,2026-01-02T08:45:28+00:00,,,{},0.0
https://www.globalsecurity.org/military/library/news/2026/01/mil-260101-seventhfleet01.htm,U.S. Navy Rescues Three Filipino Fishermen in the South China Sea,unknown,,,,,{},0.0
https://yalibnan.com/2026/01/02/best-of-frenemies-saudi-uae-rivalry-bursts-into-view/,"Best of frenemies: Saudi, UAE rivalry bursts into view – Ya Libnan",unknown,,2026-01-02T02:01:23+00:00,Yemen,,{},0.8
https://www.freepressjournal.in/mumbai/bmc-election-2026-rebel-withdrawn-candidates,BMC Elections 2026: Rebel & Withdrawn Candidates; Check Full Details Below,unknown,,2026-01-03T02:30:17+00:00,,,{},0.0
https://weeklyblitz.net/2026/01/02/india-seeks-neighborliness-in-south-asia-as-bangladesh-tensions-test-regional-diplomacy/,,unknown,,,,,{},0.0
https://www.eco-business.com/news/how-lgbtq-rights-funding-collapsed-in-2025/,How LGBTQ+ rights funding collapsed in 2025,unknown,,2026-01-02T08:21:00+00:00,,,{},0.0
https://dailytrust.com/rivers-family-members-die-in-road-crash-on-new-year-day/,Rivers: Family Members Die in Road Crash on New Year Day,unknown,,2026-01-02T13:59:20+00:00,,,{},0.0
https://www.orissapost.com/trump-top-iranian-officials-exchange-threats-over-protests-roiling-iran/,"Trump, top Iranian officials exchange threats over protests roiling Iran",unknown,,2026-01-02T14:40:50+00:00,,,{},0.0
https://aninews.in/news/world/asia/heavy-rain-snowfall-kill-17-injure-11-in-afghanistan20260102180923/,,flood,2026-01-02,2026-01-02T12:39:23.426608+00:00,"Herat province and multiple central, northern, southern and western regions, Afghanistan",,{},0.9
https://www.middleeastmonitor.com/20260102-how-indonesia-navigates-rising-tensions-in-yemen/,How Indonesia navigates rising tensions in Yemen,unknown,,2026-01-02T18:05:32+00:00,,,{},0.0
https://leadership.ng/%E2%82%A6300m-bribe-allegation-splits-anti-tax-protesters-group/,,unknown,,,,,{},0.0
https://www.jalopnik.com/2063860/fcc-bans-sale-foreign-drones/,FCC Bans Sale Of All Foreign Drones In The U.S.,trade_embargo,,2026-01-02T04:25:00+00:00,United States,,{},0.85
https://www.taipeitimes.com/News/taiwan/archives/2026/01/02/2003849934,US urges Beijing to show restraint after drills,unknown,,2026-01-01T16:00:00+00:00,,,{},0.0
http://www.stlouisstar.com/news/278785036/ukraine-denies-hit-on-putin-s-residence-nato-envoy-also-casts-doubts,"Ukraine denies hit on Putin’s residence, NATO envoy also casts doubts",tariffs,,,China,,{},0.7
https://www.trend.az/azerbaijan/business/4137445.html,USACC to host U.S.-Azerbaijan Trade and Business Conference,unknown,,2026-01-02T05:45:00+00:00,,,{},0.0
https://tribune.com.pk/story/2585046/5-levy-on-mobile-phone-imports-likely,Pakistan proposes 5% levy on mobile imports to fund local manufacturing effort,tariffs,,2026-01-02T05:07:33+00:00,Pakistan,,"{'tariff_rate': 5, 'affected_trade_value': 368000000}",0.8
https://www.thestar.com.my/aseanplus/aseanplus-news/2026/01/02/why-the-feud-between-tokyo-and-beijing-could-rage-on-for-a-while-yet,Why the feud between Tokyo and Beijing could rage on for a while yet,trade_embargo,,2026-01-02T16:43:00+00:00,Japan,,{},0.7
https://www.adn.com/nation-world/2026/01/02/satellites-show-dozens-of-us-dams-are-sinking-more-could-be-at-risk/,Satellites show dozens of U.S. dams are sinking. More could be at risk.,flood,,2026-01-02T15:45:51.757000+00:00,"Livingston Dam, Texas",,{'rainfall_intensity': 'heavy rains last summer'},0.7
https://www.theepochtimes.com/china/japan-raises-concerns-after-china-conducts-live-fire-drills-around-taiwan-5965150,Japan Raises Concerns After China Conducts Live-Fire Drills Around Taiwan,unknown,,2026-01-01T00:00:00+00:00,,,{},0.0
https://www.cp24.com/news/canada/2026/01/02/carney-will-meet-with-ukraines-allies-in-paris-as-peace-talks-intensify/,Carney will meet with Ukraine’s allies in Paris as peace talks intensify,unknown,,2026-01-02T19:57:36.900000+00:00,,,{},0.0
https://laist.com/brief/news/climate-environment/body-recovered-from-santa-ana-river-during-new-years-day-storms,Santa Ana River death,flood,2026-01-01,,"Santa Ana River (near Warner Avenue & Harbor Boulevard), Santa Ana / recovered in Fountain Valley, California",,{},0.7
https://www.jwire.com.au/stormy-times-ahead/,Stormy times ahead,unknown,,2026-01-02T03:52:26+00:00,,,{},0.0
https://tribune.com.pk/story/2585068/koreas-kim-hails-invincible-alliance-with-russia,Korea's Kim hails 'invincible alliance' with Russia,unknown,,2026-01-02T02:07:25+00:00,,,{},0.0
https://www.newindianexpress.com/states/tamil-nadu/2026/Jan/02/sri-lankan-navy-arrests-11-fishermen-from-karaikal-near-maritime-boundary,"Sri Lankan Navy arrests 11 fishermen from Karaikal near maritime boundary, seizes boat",unknown,,2026-01-02T08:27:50.211000+00:00,,,{},0.0
https://www.noozhawk.com/santa-barbara-passes-100-of-normal-annual-rainfall-with-latest-storm/,,unknown,,,,,{},0.0
https://www.military.com/daily-news/2026/01/02/evidence-mounts-of-us-strike-inside-venezuela-amid-rising-tensions.html,Evidence Mounts of US Strike Inside Venezuela Amid Rising Tensions,unknown,,2026-01-02T14:47:33+00:00,,,{},0.0
https://gcaptain.com/russia-asks-u-s-to-halt-pursuit-of-tanker-after-crew-claims-russian-flag-ny-times-reports/,"Russia Asks U.S. to Halt Pursuit of Tanker After Crew Claims Russian Flag, NY Times Reports",trade_embargo,,2026-01-02T16:04:19+00:00,Atlantic Ocean / Caribbean Sea,,{},0.8
https://www.dailypost.co.uk/news/north-wales-news/rare-thundersnow-rattles-windows-lights-33155128,Thundersnow boomed like a 'crashing plane' then lit up North Wales sky,unknown,,2026-01-02T12:05:13+00:00,,,{},0.0
https://www.el-balad.com/6810069,Southwestern B.C. Faces Coastal Flooding: Official Statement Released,flood,,2026-01-02T23:27:08+00:00,Southwestern British Columbia,,{},0.9
https://www.thailand-business-news.com/environment/275300-southeast-asia-faces-critical-green-economy-crossroads-as-2030-climate-deadline-looms,Southeast Asia Faces Critical Green Economy Crossroads as 2030 Climate Deadline Looms,unknown,,,,,{},0.0
https://punchng.com/foreign-equity-trades-stay-below-n200bn-for-second-month/,Foreign Equity Trades Drop as Domestic Investors Dominate NG,unknown,,2026-01-02T04:26:00+00:00,,,{},0.0
https://www.thelocal.it/20260102/us-to-spare-some-italian-pasta-brands-from-hefty-tariffs,US to spare some Italian pasta brands from hefty tariffs,tariffs,,2026-01-02T12:25:46+00:00,United States,,"{'tariff_rate': {'La Molisana': 2.3, 'Garofalo': 14.0, '11_other_producers': 9.1}, 'affected_products_count': 11, 'affected_trade_value': 671000000}",0.9
https://www.namibian.com.na/emergency-water-interruption-at-ongwediva-after-major-pipe-burst/,Emergency water interruption at Ongwediva after major pipe burst,unknown,,2026-01-02T16:56:26+00:00,"Ongwediva Reservoir (near Emvula Complex), Ongwediva, Namibia",,{},0.8
https://www.el-balad.com/6809830,US Counters China’s 2025 Aggression: Taiwan Tensions and Military Posturing,unknown,,2026-01-02T17:53:06+00:00,,,{},0.0
https://nypost.com/2026/01/01/us-news/heavy-snow-and-extreme-weather-cause-sunken-vessels-and-avalanche-risk-in-alaska/,Heavy snow and extreme weather cause sunken vessels and avalanche risk in Alaska,landslide,2026-01-01,2026-01-02T02:06:58+00:00,"Juneau, Alaska",,{},0.8
https://www.castanetkamloops.net/news/Canada/592048/Carney-will-meet-with-Ukraine-s-allies-in-Paris-as-peace-talks-intensify,Carney will meet with Ukraine's allies in Paris as peace talks intensify,unknown,,2026-01-02T16:41:00+00:00,,,{},0.0
https://www.atlantanewsfirst.com/2026/01/02/first-alert-forecast-cloudy-today-rain-returns-tonight/,FIRST ALERT FORECAST: Rain tonight through early Saturday,unknown,,2026-01-02T10:41:58.712000+00:00,,,{},0.0
https://thyblackman.com/2025/12/31/taxing-the-rich-wont-fix-americas-fiscal-crisis/comment-page-1/,Why Taxing the Rich Will Not Fix America’s Fiscal Crisis.,unknown,,2025-12-31T23:49:37+00:00,,,{},0.0
https://tass.com/world/2067837,,unknown,,,,,{},0.0
https://www.thezimbabwean.co/2026/01/illegal-gold-miner-dies-after-shaft-collapse-near-insiza-river/,Illegal gold miner dies after shaft collapse near Insiza River,mine_collapse,2025-12-30,,"Insiza River bank, Madliwa village (Nkayi), Matabeleland South, Zimbabwe",,{'seepage_or_cracks': True},0.9
https://www.moneycontrol.com/news/business/commodities/india-s-dependence-on-chinese-silver-imports-is-rising-a-commodity-trade-is-becoming-a-strategic-concern-13754604.html,India’s dependence on Chinese silver imports is rising. A commodity trade is becoming a strategic concern,unknown,,2026-01-02T10:32:36+00:00,,,{},0.0
https://news.antiwar.com/2026/01/01/report-russia-asks-us-to-stop-chasing-tanker-it-attempted-to-seize-near-venezuela/,Report: Russia Asks US To Stop Chasing Tanker It Attempted To Seize Near Venezuela,trade_embargo,2025-12-21,2026-01-01T00:00:00+00:00,Atlantic Ocean off the coast of Venezuela,,{},0.8
https://www.theguardian.com/world/2026/jan/02/china-threatened-to-cancel-key-trade-talks-after-uk-ministers-taiwan-visit-in-june,China threatened to cancel key trade talks after UK minister’s Taiwan visit in June,trade_embargo,,2026-01-02T13:00:10+00:00,"Beijing, China",,{},0.65
https://www.marketscreener.com/news/timeline-of-suspected-underwater-sabotage-in-baltic-sea-ce7e59d9dc88f722,,unknown,2023-10-08,2026-01-02T15:40:49+00:00,Baltic Sea (Balticconnector pipeline between Finland and Estonia),,{},0.4
https://www.kitguru.net/peripherals/monitors/joao-silva/samsung-display-fires-back-at-lg-with-v-stripe-360hz-qd-oled-ultrawide/,Samsung Display fires back at LG with “V-Stripe” 360Hz QD-OLED ultrawide,unknown,,2026-01-02T16:00:04+00:00,,,{},0.0
https://www.independent.ie/world-news/middle-east/six-killed-as-tehran-launches-violent-crackdown-on-protests/a301606209.html,Six killed as Tehran launches violent crackdown on protests,unknown,,2026-01-02T05:30:00+00:00,,,{},0.0
https://www.rttnews.com/3607338/us-urges-china-to-stop-military-pressure-against-taiwan.aspx,US Urges China To Stop Military Pressure Against Taiwan,unknown,,2026-01-02T06:11:00+00:00,,,{},0.0
https://news.sky.com/story/us-locked-and-loaded-trump-warns-iran-as-he-pledges-to-rescue-protesters-13489621,"US 'locked and loaded' Trump warns Iran, as he pledges to rescue protesters",unknown,,2026-01-02T10:37:00+00:00,,,{},0.0
https://tribune.com.pk/story/2585147/four-bodies-recovered-from-manhole-in-karachi,"Islamic State-linked rebels kill 15 in eastern Congo, officials say",unknown,,2026-01-01T20:30:40+00:00,,,{},0.0
https://www.namibian.com.na/at-least-seven-dead-dozens-missing-as-migrant-boat-capsizes-off-the-gambia/,"At least seven dead, dozens missing as migrant boat capsizes off The Gambia",unknown,,2026-01-02T07:04:39+00:00,,,{},0.0
https://www.newindianexpress.com/nation/2026/Jan/02/wont-tolerate-any-interference-in-indias-internal-matters-bjp-slams-mamdani-over-note-to-umar-khalid,'Won't tolerate any interference in India's internal matters': BJP slams Mamdani over note to Umar Khalid,unknown,,2026-01-02T18:47:35.685000+00:00,,,{},0.0
https://en.interfax.com.ua/news/general/1133104.html,Ukraine destroys 86 of 116 Russian drones in overnight attack,unknown,,2026-01-02T07:09:31+00:00,,,{},0.0
https://www.independent.co.uk/space/elon-musk-starlink-satellite-security-risk-un-b2893357.html,China warns Elon Musk’s Starlink satellites pose ‘safety and security’ risk,unknown,,2026-01-02T10:44:21+00:00,,,{},0.0
https://www.globalsecurity.org/wmd/library/news/ukraine/2026/01/ukraine-260101-sputnik03.htm,Ukrainian Strike on Cafe in Kherson Region Targeted Civilians - Russian Foreign Ministry,unknown,,,,,{},0.0
https://panow.com/2026/01/02/remote-work-option-ending-for-thousands-of-public-private-sector-workers-in-2026/,"Remote work option ending for thousands of public, private sector workers in 2026",unknown,,2026-01-02T09:00:08+00:00,,,{},0.0
https://www.el-balad.com/6809566,San Diego King Tides Offer Glimpse of Future Ocean Rise This Weekend,unknown,,2026-01-02T09:45:03+00:00,,,{},0.0
https://www.deccanchronicle.com/world/china-military-drills-near-taiwan-unnecessarily-raise-tensions-us-1927806,China Military Drills Near Taiwan Unnecessarily Raise Tensions: US,trade_embargo,,2026-01-02T03:57:06+00:00,"Taiwan (encirclement of main island / main ports, Taiwan Strait)",48.0,{},0.7
http://www.bignewsnetwork.com/news/278786871/iranian-official-warns-us-against-interfering-in-internal-affairs,Iranian official warns U.S. against interfering in internal affairs,unknown,,,,,{},0.0
https://www.theatlantic.com/ideas/2026/01/trump-threatens-iran-regime-change-red-line/685476/,Trump’s ‘Operation Iranian Freedom’,unknown,,2026-01-02T19:17:08+00:00,,,{},0.0
https://www.ncr-iran.org/en/ncri-statements/statement-iran-protest/irans-rebellious-youth-confront-repressive-forces-in-dozens-of-cities-on-fifth-day-of-uprising-several-protesters-killed/,Iran’s Rebellious Youth Confront Repressive Forces in Dozens of Cities on Fifth Day of Uprising; Several Protesters Killed,unknown,,2026-01-02T08:34:44+00:00,,,{},0.0
https://en.apa.az/asia/saudi-led-coalition-conducts-airstrikes-in-yemen-killing-and-wounding-civilians-487969,"Saudi-led coalition conducts airstrikes in Yemen, killing and wounding civilians",unknown,,,,,{},0.0
https://www.juneesoutherncross.com.au/story/9144672/trump-and-iran-official-exchange-threats-over-protests/,Trump and top Iran official trade threats over protests,unknown,,2026-01-02T10:01:45+00:00,,,{},0.0
http://www.vietnamtribune.com/news/278786436/usa-cautions-china-to-pull-back-as-tensions-escalate-between-beijing-and-taiwan,USA cautions China to pull back as tensions escalate between Beijing and Taiwan,unknown,,,,,{},0.0
https://www.dallasnews.com/opinion/commentary/2026/01/02/smith-how-we-surrendered-our-communities-to-the-activist-class/,,unknown,,,,,{},0.0
https://www.jamaicaobserver.com/2026/01/02/st-kitts-nevis-warns-heighten-tension-taiwan-strait/,St Kitts and Nevis warns of heighten tension in the Taiwan Strait,trade_embargo,2026-01-02,2026-01-02T15:13:14+00:00,Taiwan Strait,,{},0.7
https://timesca.com/prospects-for-central-asias-access-to-persian-gulf-infrastructure/,Opinion: Prospects for Central Asia’s Access to Persian Gulf Infrastructure,trade_embargo,,2026-01-02T10:11:58+00:00,Iran,,{},0.7
https://slguardian.org/india-tightens-scrutiny-of-russian-oil-as-it-courts-u-s-trade-deal/,,unknown,,,,,{},0.0
https://en.mercopress.com/2026/01/02/venezuela-releases-88-people-detained-in-post-2024-elections-riots,Venezuela releases 88 people detained in post-2024 elections riots,unknown,,2026-01-02T00:00:00+00:00,,,{},0.0
https://www.globaltimes.cn/page/202601/1352044.shtml,"S.Korean president to visit Beijing, Shanghai in upcoming trip; practical economic cooperation on agenda: media report",unknown,,,,,{},0.0
https://www.daijiworld.com/news/newsDisplay?newsID=1302526,"INLD chief sparks row suggesting India emulate youth protests in Sri Lanka, Bangladesh, Nepal",unknown,,,,,{},0.0
https://www.thehitavada.com/Encyc/2026/1/2/ukrainian-drone-strike-kills-24-people-in-russia.html,Ukrainian drone strike kills 24 people in Russia,unknown,,2026-01-02T00:00:00+00:00,,,{},0.0
http://www.bignewsnetwork.com/news/278786315/indore-water-contamination-residents-no-longer-trust-water-supply-as-crisis-deepens,"Indore water contamination: Residents ""no longer trust"" water supply as crisis deepens",unknown,,,,,{},0.0
https://www.freepressjournal.in/indore/indore-water-tragedy-survivors-recount-horror-after-consuming-contaminated-water,Indore Water Tragedy: Survivors Recount Horror After Consuming Contaminated Water,unknown,,2026-01-01T19:27:21+00:00,,,{},0.0
http://www.japanherald.com/news/278786436/usa-cautions-china-to-pull-back-as-tensions-escalate-between-beijing-and-taiwan,USA cautions China to pull back as tensions escalate between Beijing and Taiwan,unknown,,,,,{},0.0
https://nationalpost.com/news/world/ukraine-denies-targeting-civilians-russia,,unknown,,2026-01-02T13:56:44+00:00,,,{},0.0
https://idrw.org/india-bangladesh-begin-joint-measurements-as-ganges-treaty-enters-final-year/,,unknown,,,,,{},0.0
https://www.taipeitimes.com/News/world/archives/2026/01/03/2003849990,Russia and Ukraine accuse each other of civilian strikes,unknown,,2026-01-02T16:00:00+00:00,,,{},0.0
https://www.express.co.uk/news/world/2152913/spain-panic-russian-ships-gibraltar-strait,Panic in Spain as number of Russian ships passing through Strait of Gibraltar soar,trade_embargo,2025-12-30,2026-01-02T19:26:00+00:00,Strait of Gibraltar,,{'sanction_count': 2},0.7
https://paktribune.com/trump-warns-of-us-action-if-iran-cracks-down-on-peaceful-protesters/,Trump Warns of US Action if Iran Cracks Down on Peaceful Protesters,unknown,,2026-01-02T17:37:29+00:00,,,{},0.0
http://www.myanmarnews.net/news/278786353/grassroots-solidarity-spreads-across-indonesia-after-deadly-sumatra-floods-landslides,"Grassroots solidarity spreads across Indonesia after deadly Sumatra floods, landslides",flood,,,"Aceh, West Sumatra and North Sumatra, Indonesia",,{},0.9
https://www.freepressjournal.in/mumbai/mumbai-news-shrc-raps-govt-over-139-vacant-medical-posts-in-civic-hospitals-orders-inquiry-over-public-health-concerns,"Mumbai News: SHRC Raps Govt Over 139 Vacant Medical Posts In Civic Hospitals, Orders Inquiry Over Public Health Concerns",unknown,,2026-01-02T18:29:21+00:00,,,{},0.0
https://www.insurancejournal.com/news/national/2026/01/02/852847.htm,Labor Board Abandons One of Its Cases Against Musk’s SpaceX,labour_strike,2025-12-18,2026-01-02T06:14:28+00:00,"Texas, USA",,{},0.7
https://www.rttnews.com/3607340/us-sanctions-4-companies-operating-in-venezuela-s-oil-sector.aspx,US Sanctions 4 Companies Operating In Venezuela's Oil Sector,trade_embargo,2026-02-07,2026-01-02T06:24:00+00:00,Venezuela,,{'sanction_count': 4},0.9
http://www.bignewsnetwork.com/news/278786313/moscow-slams-western-silence-over-ukrainian-massacre-on-new-years-eve,Moscow slams Western silence over Ukrainian massacre on New Years Eve,unknown,,,,,{},0.0
https://en.dailypakistan.com.pk/02-Jan-2026/pakistan-allows-bangladeshi-airline-to-operate-direct-flights,Pakistan allows Bangladeshi airline to operate direct flights,unknown,,2026-01-02T05:20:19+00:00,,,{},0.0
https://www.citizen.co.za/news/south-africa/weather/weather-forecast-3-january-2026/,Weather alert: Saturday weather brings storm risks and fire danger,flood,2026-01-03,2026-01-02T15:57:24+00:00,"Gauteng, Mpumalanga Highveld and parts of Limpopo, South Africa",,{'rainfall_intensity': 'heavy downpours'},0.85
https://en.tempo.co/read/2077580/sumatras-deadly-floods-and-the-new-climate-obligations,Sumatra's Deadly Floods and the New Climate Obligations,flood,,2026-01-02T02:16:25+00:00,"Sumatra (Aceh, North Sumatra, West Sumatra)",,{'rainfall_intensity': 'torrential rains'},0.85
https://www.marketscreener.com/news/capstone-copper-provides-update-on-labour-negotiations-at-mantoverde-operation-ce7e59d9d88ff024,,labour_strike,2026-01-02,2026-01-02T03:35:32+00:00,"Mantoverde Mine, Chile",,{'unionization_rate': 0.5},0.9
https://allafrica.com/stories/202601020089.html,"Gambia: 7 Die, Scores Missing As Migrant Boat Capsizes Off the Gambia Coast",unknown,,2026-01-02T07:20:48+00:00,,,{},0.0
https://www.livemint.com/news/india/centre-rolls-out-interest-support-credit-guarantee-to-push-msme-exports-11767370017841.html,"Centre rolls out interest support, credit guarantee to push MSME exports",unknown,,2026-01-02T16:58:47+00:00,,,{},0.0
https://www.spacewar.com/afp/260102045847.eaofbw2e.html,China military drills near Taiwan 'unnecessarily' raise tensions: US,trade_embargo,,,Taiwan,,{},0.8
https://www.deccanchronicle.com/southern-states/telangana/telangana-assembly-sessions-live-1927805,"Telangana Assembly Witnesses Key Bills, Heated Debate and Walkouts",unknown,,2026-01-02T03:47:47+00:00,,,{},0.0
https://www.npr.org/2026/01/02/nx-s1-5664904/trump-threatens-intervention-as-deadly-protests-rock-iran,Trump threatens intervention as deadly protests rock Iran : Here & Now Anytime,unknown,,2026-01-02T20:00:00+00:00,,,{},0.0
https://www.cnn.com/2026/01/01/india/india-gig-workers-delivery-strike-intl-hnk,"In India, door deliveries can come in under 10 minutes. But many drivers are fed up",labour_strike,2025-12-31,2026-01-02T03:00:06.770000+00:00,India,,{},0.9
https://focustaiwan.tw/politics/202601020005,U.S. urges Beijing to show 'restraint' after drills near Taiwan,unknown,,2026-01-02T02:27:00+00:00,,,{},0.0
https://www.kbia.org/missouri-news-network/2026-01-02/planned-parenthood-great-rivers-to-close-rolla-health-center,Planned Parenthood Great Rivers to close Rolla health center,unknown,,2026-01-02T14:44:39.740000+00:00,,,{},0.0
https://www.wshu.org/connecticut-news/2026-01-02/ct-waterbury-water-infrastructure-repair-costs,"Costs to repair Waterbury water infrastructure in the millions, officials say",unknown,,2026-01-02T21:05:56.168000+00:00,"Waterbury, Connecticut",,{},0.0
https://news.sky.com/story/starmer-accused-of-diverting-nhs-billions-to-appease-trump-13489684,Starmer accused of diverting NHS 'billions' to appease Trump,tariffs,,2026-01-02T13:31:00+00:00,United Kingdom,,{'tariff_rate': 25},0.85
https://timesca.com/new-port-in-mangystau-strategic-asset-or-risk-of-overcapacity/,New Port in Mangystau: Strategic Asset or Risk of Overcapacity?,drought,,2026-01-02T11:00:54+00:00,Caspian Sea (affecting Mangystau ports: Aktau and Kuryk),,{'reservoir_level': 'declining'},0.75
https://lethbridgeherald.com/news/national-news/2026/01/02/canada-pushes-back-on-chinese-military-drills-in-taiwan-strait/,,unknown,,,,,{},0.0
