disruption_type,event_date,publish_date,location_name,urls,num_articles,source_title,duration_hours,extras,evidence,confidence,method,url
unknown,,2026-01-03 21:00:52,,,,"Protesters in Southern California, elsewhere, condemn U.S. attack on Venezuela",,{},,0.0,,https://www.presstelegram.com/2026/01/03/protests-in-southern-california-elsewhere-take-shape-over-u-s-attack-on-venezuela/
unknown,,,,,,Protesters ‘horrified’ by US actions to overthrow Venezuelan president Nicolás Maduro,,{},,0.0,,https://www.irishtimes.com/ireland/2026/01/03/protesters-horrified-by-us-actions-to-overthrow-venezuelan-president-nicolas-maduro/
unknown,,2026-01-03 21:40:16,,,,Protesters gather in Portland to oppose Venezuela operation,,{},,0.0,,https://www.centralmaine.com/2026/01/03/protesters-gather-in-portland-to-oppose-venezuela-strike/
unknown,,,,,,GDPR Support,,{},,0.0,,https://www.daytondailynews.com/local/protest-in-oregon-district-against-us-actions-against-venezuela/K4AMHZX6RND2ND57GG23DHBQBU/
unknown,,2026-01-03 04:40:46,,,,"Kabba-Bunu residents protest rising banditry in Kogi West, demand urgent government action",,{},,0.0,,https://dailypost.ng/2026/01/03/kabba-bunu-residents-protest-rising-banditry-in-kogi-west-demand-urgent-government-action/
unknown,,,,,,,,{},,0.0,,https://www.sgvtribune.com/2026/01/03/protests-in-southern-california-elsewhere-take-shape-over-u-s-attack-on-venezuela/
unknown,,,,,,Mainland official calls for peaceful development of cross-Strait relations,,{},,0.0,,https://www.globalsecurity.org/wmd/library/news/taiwan/2026/taiwan-260102-globaltimes02.htm
unknown,,2026-01-03 14:27:00,,,,"Local reaction to U.S. strikes on Venezuela, Maduro capture",,{},,0.0,,https://abc7ny.com/post/new-york-jersey-lawmakers-react-us-strikes-capture-venezuelas-president-nicolas-maduro/18346595/
unknown,,2026-01-02 20:45:30,,,,"Punjab CM’s chopper row: Scribes to protest FIR, call on Governor today",,{},,0.0,,https://www.tribuneindia.com/news/bathinda/cms-chopper-row-scribes-to-protest-fir-call-on-governor-today/
unknown,,,,,,Rome protesters decry 'imperalist' US after Venezuela strike,,{},,0.0,,https://www.bssnews.net/international/347625
unknown,,2026-01-03 11:04:10,,,,Russian Foreign Ministry condemns US armed aggression against Venezuela,,{},,0.0,,https://tass.com/politics/2068043
unknown,,2026-01-03 20:01:55,,,,At Least 10 Killed In Protests Against Iran’s Government,,{},,0.0,,https://dailycaller.com/2026/01/03/iran-protests-kill-10-khamenei-crackdown/
unknown,,,,,,,,{},,0.0,,https://newsday.co.tt/2026/01/03/civil-society-group-t-o-protest-u-s-attack-on-venezuela/
unknown,,2026-01-03 13:41:40,,,,Keir Starmer confirms UK was 'not involved' in US military strikes on Venezuela,,{},,0.0,,https://www.dailyrecord.co.uk/news/scottish-news/keir-starmer-confirms-uk-not-36491594
unknown,,,,,,,,{},,0.0,,https://www.channelnewsasia.com/world/iran-khamenei-protests-economic-demands-fair-warning-rioters-5787821
unknown,,2026-01-03 16:00:00,,,,Accept overlapping claims in West Philippine Sea – China,,{},,0.0,,https://www.philstar.com/headlines/2026/01/04/2498657/accept-overlapping-claims-west-philippine-sea-china
unknown,,2026-01-03 15:39:18,,,,,,{},,0.0,,https://www.marketscreener.com/news/venezuelan-opposition-activists-in-madrid-warily-cheer-maduro-capture-ce7e59d9d18af625
unknown,,2026-01-03 15:06:01,,,,Trump: UK lawmakers take stand on US strikes in Venezuela following Maduro’s capture,,{},,0.0,,https://dailypost.ng/2026/01/03/trump-uk-lawmakers-take-stand-on-us-strikes-in-venezuela-following-maduros-capture/
unknown,,,,,,,,{},,0.0,,https://dailynews.co.tz/strikes-on-venezuela-were-cover-for-maduros-capture-us-senator/
unknown,,,,,,,,{},,0.0,,https://www.beckershospitalreview.com/hr/south-florida-nurses-to-strike-at-3-hsa-hospitals/
unknown,,,,,,BJP does not have moral right to talk about Gandhi & protest near his statue: K'taka Dy CM Shivakumar,,{},,0.0,,https://ianslive.in/bjp-does-not-have-moral-right-to-talk-about-gandhi-and-protest-near-his-statue-Ktaka-deputy-cm-shivakumar--20260103195341
unknown,,2026-01-03 12:36:07,,,,"Russia, China condemn US action in Venezuela",,{},,0.0,,https://www.rediff.com/news/report/russia-slams-us-strike-on-venezuela-calls-for-urgent-unsc-meeting/20260103.htm
unknown,,,,,,,,{},,0.0,,https://www.beckershospitalreview.com/hr/20000-nurses-at-12-new-york-city-hospitals-give-strike-notice/
unknown,,2026-01-02 23:55:26,,,,Why has the BBC ignored the Iranian uprisings?,,{},,0.0,,https://www.spiked-online.com/2026/01/02/why-has-the-bbc-ignored-the-iranian-uprisings/
unknown,,2026-01-02 22:54:07,,,,A470 hit by burst water main in Conwy village,,{},,0.0,,https://www.dailypost.co.uk/news/north-wales-news/a470-hit-burst-water-main-33159538
unknown,,,,,,"UK lawmakers denounce US strikes on Venezuela, call on government to condemn it",,{},,0.0,,https://www.aa.com.tr/en/europe/uk-lawmakers-denounce-us-strikes-on-venezuela-call-on-government-to-condemn-it/3788507
unknown,,2026-01-03 18:41:15,,,,"China, Russia denounce U.S. blatant use of force against Venezuela",,{},,0.0,,https://www.pakistantoday.com.pk/2026/01/03/china-russia-denounce-u-s-blatant-use-of-force-against-venezuela/
unknown,,2026-01-03 22:04:55,,,,,,{},,0.0,,https://www.foxnews.com/world/irans-khamenei-lashes-out-protesters-nationwide-anti-regime-unrest-grows
unknown,,2026-01-03 00:00:00,,,,"Russia Condemns US Military Action Against Venezuela, Demands UN Security Council Meeting",,{},,0.0,,https://saharareporters.com/2026/01/03/russia-condemns-us-military-action-against-venezuela-demands-un-security-council-meeting
unknown,,2026-01-03 00:00:00,,,,"Nigeria-based Venezuela Solidarity Group Condemns US Military Strikes, Demands Whereabouts Of President Maduro",,{},,0.0,,https://saharareporters.com/2026/01/03/nigeria-based-venezuela-solidarity-group-condemns-us-military-strikes-demands
unknown,,2026-01-03 13:42:10,,,,Hibatullah warns Taliban members against ‘mistrust and interference’,,{},,0.0,,https://thefrontierpost.com/hibatullah-warns-taliban-members-against-mistrust-and-interference/
unknown,,2026-01-03 13:48:07,,,,The Global Context and Fallout of the US Strike on Venezuela,,{},,0.0,,https://www.moroccoworldnews.com/2026/01/273778/the-global-context-and-fallout-of-the-us-strike-on-venezuela/
unknown,,,,,,,,{},,0.0,,https://www.channelnewsasia.com/world/venezuelan-capital-quiet-streets-empty-after-us-strike-5788196
unknown,,,,,,Resolution of Ukraine Conflict Requires West on Board — Turkish Diplomat,,{},,0.0,,https://www.globalsecurity.org/wmd/library/news/ukraine/2026/01/ukraine-260102-sputnik05.htm
unknown,,2026-01-03 07:17:44,,,,House for Kogilu Squatters: BJP to Hold Massive Protest on January 5,,{},,0.0,,https://ibcworldnews.com/2026/01/03/house-for-kogilu-squatters-bjp-to-hold-massive-protest-on-january-5/
unknown,,2025-12-27 23:06:15,,,,Trump Signals Imminent Talks With Putin and Zelensky as Ukraine War Diplomacy Intensifies,,{},,0.0,,https://thezimbabwemail.com/trump-signals-imminent-talks-with-putin-and-zelensky-as-ukraine-war-diplomacy-intensifies/
unknown,,2026-01-03 20:03:28,,,,'No War on Venezuela' protests pop up around WA following US strikes,,{},,0.0,,https://www.fox13seattle.com/news/no-war-venezuela-protests-wa
unknown,,2026-01-03 07:00:39,,,,Gig workers need to work for 90 days a year for social security,,{},,0.0,,https://ibcworldnews.com/2026/01/03/gig-workers-need-to-work-for-90-days-a-year-for-social-security/
unknown,,2026-01-03 00:00:00,,,,Cooperation can boost cross-Strait integration,,{},,0.0,,http://africa.chinadaily.com.cn/a/202601/03/WS6958554aa310d6866eb31a01.html
unknown,,2026-01-03 01:03:03,,,,"US undermining peace, stability by selling arms to Taiwan — China's ambassador to Russia",,{},,0.0,,https://tass.com/world/2067875
unknown,,,,,,"Russia, Iran and Cuba condemn US 'armed aggression' against Venezuela",,{},,0.0,,https://ianslive.in/russia-iran-and-cuba-condemn-us-armed-aggression-against-venezuela--20260103172803
unknown,,2026-01-03 16:21:21,,,,,,{},,0.0,,https://www.plenglish.com/news/2026/01/03/protests-called-for-venezuela-in-several-us-cities/
unknown,,,,,,,,{},,0.0,,https://leadership.ng/youths-protest-at-obasekis-family-home-over-alleged-disrespect-to-benin-palace/
unknown,,,,,,,,{},,0.0,,https://aninews.in/news/world/others/us-strikes-in-venezuela-chilean-president-calls-for-peaceful-resolution-through-dialogue-multilateralism20260103175631/
unknown,,2026-01-03 00:00:00,,,,Economic Watch: China's balanced trade push is creating a sweeter deal for all,,{},,0.0,,https://english.news.cn/20260103/360a0d28b1c241a0ab296b77c3fbb322/c.html
unknown,,2026-01-03 14:10:00,,,,Russia condemns alleged U.S. military operation against Venezuela,,{},,0.0,,https://www.azernews.az/region/252532.html
unknown,,2026-01-03 17:20:27,,,,"UK ‘not involved in any way’ in strike on Venezuela, Starmer says",,{},,0.0,,https://www.wiltsglosstandard.co.uk/news/national/25737260.uk-not-involved-way-strike-venezuela-starmer-says/
unknown,,2026-01-03 20:48:34,,,,Mathis: The return of gunboat diplomacy,,{},,0.0,,https://www.pressdemocrat.com/2026/01/03/mathis-the-return-of-gunboat-diplomacy/
unknown,,2026-01-03 00:00:00,,,,"China Condemns US Military Action Against Venezuela, Demands Respect For Sovereignty",,{},,0.0,,https://saharareporters.com/2026/01/03/china-condemns-us-military-action-against-venezuela-demands-respect-sovereignty
unknown,,,,,,,,{},,0.0,,https://aninews.in/news/national/general-news/locals-and-bjp-workers-protest-against-congress-delegation-meeting-people-in-indores-bhagirathpura-area20260103175448/
unknown,,2026-01-03 11:03:17,,,,,,{},,0.0,,https://www.marketscreener.com/news/world-reacts-to-us-strikes-on-venezuela-ce7e59d9de8eff2c
unknown,,,,,,"Meteorology service issues yellow warning for strong winds in Baku, Absheron, and several regions",,{},,0.0,,http://today.az/news/society/264561.html
unknown,,2026-01-03 00:00:00,,,,"Japan's reported Takaichi-Trump call aims to pull US into confrontation with China, but efforts unlikely to succeed",,{},,0.0,,http://eng.chinamil.com.cn/2025xb/O_251451/16435265.html
unknown,,,,,,NSUI activists hold protest against killing of Tripura student Angel Chakma in Dehradun,,{},,0.0,,http://www.bignewsnetwork.com/news/278788739/nsui-activists-hold-protest-against-killing-of-tripura-student-angel-chakma-in-dehradun
unknown,,2026-01-03 18:04:52,,,,Russia condemns alleged US ‘armed aggression’ against Venezuela as region braces for escalation,,{},,0.0,,https://weeklyblitz.net/2026/01/04/russia-condemns-alleged-us-armed-aggression-against-venezuela-as-region-braces-for-escalation/
unknown,,2026-01-02 00:00:00,,,,"Blown Away: December 17-18, 2025 wind storm breaks records",,{},,0.0,,https://www.tsln.com/news/blown-away-december-17-18-2025-wind-storm-breaks-records/
unknown,,,,,,"'Serious affront': US strike on Venezuela triggers condemnation, calls to uphold international law",,{},,0.0,,https://www.newindianexpress.com/world/2026/Jan/03/serious-affront-us-strike-on-venezuela-triggers-condemnation-calls-to-uphold-international-law
unknown,,2026-01-03 10:32:00,,,,"Europeans, Russia, Iran express concern after US attacks in Venezuela",,{},,0.0,,https://www.dailysabah.com/world/europeans-russia-iran-express-concern-after-us-attacks-in-venezuela/news
unknown,,2026-01-03 16:22:24,,,,"Canada Urged to Act Against Khalistani Extremists, Halt Future ‘Referendum’ Campaigns: Report",,{},,0.0,,https://indianewengland.com/canada-urged-to-act-against-khalistani-extremists-halt-future-referendum-campaigns-report/
unknown,,2026-01-03 12:15:28,,,,IndiGo Flight Delays Spark Passenger Protests at Delhi Airport,,{},,0.0,,https://www.newkerala.com/news/a/indigo-flight-delay-sparks-chaos-delhi-airport-passengers-462.htm
unknown,,2026-01-03 01:31:01,,,,Japan says Trump has invited its leader to the US. It comes as ties with China are strained,,{},,0.0,,https://www.winnipegfreepress.com/world/2026/01/02/japan-says-trump-has-invited-its-leader-to-the-us-it-comes-as-ties-with-china-are-strained
unknown,,2025-12-29 00:35:40,,,,Trump Says Ukraine and Russia ‘Closer Than Ever’ to Peace After Talks with Zelenskyy,,{},,0.0,,https://thezimbabwemail.com/trump-says-ukraine-and-russia-closer-than-ever-to-peace-after-talks-with-zelenskyy/
unknown,,2026-01-03 17:20:27,,,,"UK ‘not involved in any way’ in strike on Venezuela, Starmer says",,{},,0.0,,https://www.burnhamandhighbridgeweeklynews.co.uk/news/national/25737260.uk-not-involved-way-strike-venezuela-starmer-says/
unknown,,2026-01-03 03:50:00,,,,Cambodia accuses Thailand of ‘annexing’ border village,,{},,0.0,,https://www.straitstimes.com/asia/se-asia/cambodia-accuses-thailand-of-annexing-border-village
unknown,,2026-01-03 17:20:27,,,,"UK ‘not involved in any way’ in strike on Venezuela, Starmer says",,{},,0.0,,https://www.somersetcountygazette.co.uk/news/national/25737260.uk-not-involved-way-strike-venezuela-starmer-says/
unknown,,2026-01-03 14:15:15,,,,"Emergency Milwaukee Protest January 3, 2026: No U.S. War On Venezuela! – Return President Maduro and Spouse",,{},,0.0,,https://wibailoutpeople.org/2026/01/03/emergency-milwaukee-protest-january-3-2026-no-u-s-war-on-venezuela-return-president-maduro-and-spouse/
unknown,,,,,,"BJP alleges Rs 100 crore flood relief scam in Malda under TMC regime, cites CAG report",,{},,0.0,,http://www.calcuttanews.net/news/278788250/bjp-alleges-rs-100-crore-flood-relief-scam-in-malda-under-tmc-regime-cites-cag-report
unknown,,2026-01-03 10:40:34,,,,US strikes Venezuela,,{},,0.0,,https://www.rri.ro/en/news-and-current-affairs/newsflash/us-strikes-venezuela-id967883.html
unknown,,,,,,"Roundup: U.S. strikes on Venezuela draw condemnation, concern",,{},,0.0,,http://www.bignewsnetwork.com/news/278788870/roundup-us-strikes-on-venezuela-draw-condemnation-concern
unknown,,,,,,UN rights chief urges Israel to drop death penalty bill targeting Palestinians,,{},,0.0,,https://english.wafa.ps/Pages/Details/165841
unknown,,,,,,,,{},,0.0,,https://www.khaama.com/iran-russia-condemn-u-s-action-in-venezuela-as-europe-urges-restraint/
unknown,,2026-01-03 08:02:05,,,,Iran warns the US that any interference in its internal affairs is a red line – The Indian Awaaz,,{},,0.0,,https://theindianawaaz.com/iran-warns-the-us-that-any-interference-in-its-internal-affairs-is-a-red-line/
unknown,,2026-01-04 00:00:00,,,,"Roundup: U.S. strikes on Venezuela draw condemnation, concern",,{},,0.0,,https://english.news.cn/northamerica/20260104/da375d77237946aaae465fcf98507d22/c.html
unknown,,,,,,,,{},,0.0,,https://panow.com/2026/01/03/what-we-know-about-a-us-strike-that-captured-venezuelas-maduro/
unknown,,,,,,,,{},,0.0,,https://www.dnaindia.com/india/report-india-ministry-of-external-affairs-mea-issues-first-reaction-after-united-states-captures-venezuelan-president-nicolas-maduro-says-in-view-of-recent-developments-advises-citizens-to-avoid-travel-3195919
unknown,,,,,,,,{},,0.0,,https://sputnikglobe.com/20260103/us-strikes-on-venezuela-whats-known-so-far-1123406106.html
unknown,,2026-01-03 15:41:30,,,,,,{},,0.0,,https://www.hindustantimes.com/world-news/china-and-venezuela-united-what-nicolas-maduro-said-as-he-met-beijing-envoy-hours-before-capture-by-us-forces-101767448400508.html
unknown,,,,,,,,{},,0.0,,https://www.manilatimes.net/2026/01/04/world/asia-oceania/japan-trump-invites-pm-takaichi-to-us/2252239
unknown,,,,,,"Trump, top Iranian security official exchange threats over protests: ‘Locked and loaded’",,{},,0.0,,https://www.wcax.com/2026/01/02/trump-top-iranian-security-official-exchange-threats-over-protests-locked-loaded/
unknown,,2026-01-03 13:16:58,,,,Russia Condemns U.S “Armed Aggression” against Venezuela,,{},,0.0,,https://chimpreports.com/russia-condemns-u-s-armed-aggression-against-venezuela/
unknown,,2026-01-03 19:34:00,,,,"Russia Expresses Deep Concern Over Alleged US Capture of Venezuelan President, First Lady",,{},,0.0,,https://www.rozanaspokesman.com/news/world/030126/russia-expresses-deep-concern-over-us-capture-of-venezuelan-president.html
unknown,,2026-01-03 07:52:12,,,,China made 'certain contacts with India' from May 6 10: Pakistan backs Beijing's truce claim on Op Sindoor,,{},,0.0,,https://www.businesstoday.in/india/story/china-made-certain-contacts-with-india-from-may-6-10-pakistan-backs-beijings-truce-claim-on-op-sindoor-509273-2026-01-03
unknown,,2026-01-03 11:01:26,,,,World reactions to the US strikes on Venezuela,,{},,0.0,,https://english.elpais.com/international/2026-01-03/world-reactions-to-the-us-strikes-on-venezuela.html
unknown,,2026-01-03 17:20:27,,,,"UK ‘not involved in any way’ in strike on Venezuela, Starmer says",,{},,0.0,,https://www.richmondandtwickenhamtimes.co.uk/news/national/25737260.uk-not-involved-way-strike-venezuela-starmer-says/
unknown,,2026-01-02 19:22:21,,,,PTI will go ahead with planned Feb 8 protest under ‘all circumstances’: CM Afridi,,{},,0.0,,https://www.pakistantoday.com.pk/2026/01/03/pti-will-go-ahead-with-planned-feb-8-protest-under-all-circumstances-cm-afridi/
unknown,,,,,,Japan says Trump has invited its leader to the US. It comes as ties with China are strained.,,{},,0.0,,https://www.bostonglobe.com/2026/01/02/world/japan-trump-china/
unknown,,,,,,,,{},,0.0,,https://thegrio.com/2026/01/03/caribbean-flights-canceled-us-strikes-venezuela/
unknown,,2026-01-03 11:25:00,,,,World reacts to US strikes on Venezuela,,{},,0.0,,https://www.tbsnews.net/world/world-reacts-us-strikes-venezuela-1325326
unknown,,,,,,,,{},,0.0,,https://www.sun-sentinel.com/2026/01/03/what-we-know-about-a-us-strike-that-captured-venezuelas-maduro-and-what-comes-next/
unknown,,2026-01-03 20:13:37,,,,,,{},,0.0,,https://www.hindustantimes.com/world-news/us-news/how-did-russia-and-china-react-to-us-attacks-on-venezuela-and-the-capture-of-president-maduro-101767469542957.html
unknown,,,,,,,,{},,0.0,,https://leadership.ng/resident-doctors-to-resume-nationwide-strike-january-12/
unknown,,,,,,‘Not decent work’: Gig workers’ union slams Zomato CEO’s claims,,{},,0.0,,https://ianslive.in/not-decent-work-gig-workers-union-slams-zomato-ceos-claims--20260103134856
unknown,,2026-01-03 16:00:00,,,,"Taiwan, Japan should join NATO",,{},,0.0,,https://www.taipeitimes.com/News/editorials/archives/2026/01/04/2003849998
unknown,,2026-01-03 19:41:08,,,,Iran’s supreme leader calls for talks with protesters while insisting they ‘must be put in their place’,,{},,0.0,,https://www.channel4.com/news/irans-supreme-leader-calls-for-talks-with-protesters-while-insisting-they-must-be-put-in-their-place
unknown,,2026-01-03 10:13:04,,,,Venezuela Vows Resistance After U.S. Military Strike Claims,,{},,0.0,,http://www.econotimes.com/Venezuela-Vows-Resistance-After-US-Military-Strike-Claims-1730012
unknown,,2026-01-03 00:00:00,,,,Trips promote equality and coexistence,,{},,0.0,,http://africa.chinadaily.com.cn/a/202601/03/WS69585181a310d6866eb319ec.html
unknown,,2026-01-03 16:09:28,,,,Texas politicians react to U.S. strikes in Venezuela in major move by Trump administration,,{},,0.0,,https://news4sanantonio.com/news/local/texas-politicians-react-to-us-strikes-in-venezuela-in-major-move-by-trump-administration
unknown,,2026-01-03 16:09:28,,,,Texas politicians react to U.S. strikes in Venezuela in major move by Trump administration,,{},,0.0,,https://foxsanantonio.com/newsletter-daily/texas-politicians-react-to-us-strikes-in-venezuela-in-major-move-by-trump-administration
unknown,,2026-01-03 09:57:00,,,,Everything we know about US strikes on Venezuela,,{},,0.0,,https://news.sky.com/story/what-we-know-about-us-strikes-on-venezuela-as-maduro-captured-13489880
unknown,,2026-01-05 18:21:03,,,,"Global reaction to U.S. strikes on Venezuela includes condemnation, concern for foreign nationals",,{},,0.0,,https://www.cbsnews.com/news/us-strikes-venezeula-trump-maduro-international-reaction/
unknown,,2026-01-03 09:37:32,,,,Pak backs China’s claim of playing a role in defusing tension during Operation Sindoor,,{},,0.0,,https://www.tribuneindia.com/news/india/pak-backs-chinas-claim-of-playing-a-role-in-defusing-tension-during-operation-sindoor/
unknown,,2026-01-03 08:52:00,,,,BBC condemned by top Tory over appalling Iran protest coverage,,{},,0.0,,https://www.express.co.uk/news/politics/2152988/bbc-condemned-Tom-Tugendhat-Iran
unknown,,,,,,Strikes on Venezuela were cover for Maduros capture US Senator,,{},,0.0,,http://www.batonrougepost.com/news/278788765/strikes-on-venezuela-were-cover-for-maduros-capture-us-senator
unknown,,2026-01-03 14:53:10,,,,"‘Armed Aggression’: Moscow Enraged by US Operation in Venezuela, Propagandists Demand Response",,{},,0.0,,https://www.kyivpost.com/post/67356
unknown,,2026-01-03 00:00:00,,,,Compatriots across Taiwan Strait urged to jointly promote national reunification,,{},,0.0,,http://www.china.org.cn/2026-01/03/content_118258465.shtml
unknown,,2026-01-03 09:16:32,,,,Iran: Nightly Protests and Clashes Expand Across Tehran and Other Provinces Amid Chants of ‘Death to Khamenei’,,{},,0.0,,https://www.ncr-iran.org/en/ncri-statements/statement-iran-protest/iran-nightly-protests-and-clashes-expand-across-tehran-and-other-provinces-amid-chants-of-death-to-khamenei/
unknown,,2026-01-03 17:20:27,,,,"UK ‘not involved in any way’ in strike on Venezuela, Starmer says",,{},,0.0,,https://www.bridportnews.co.uk/news/national/25737260.uk-not-involved-way-strike-venezuela-starmer-says/
unknown,,2026-01-03 05:42:58,,,,Some radicals in US seek to drag Washington into war in Taiwan Strait — Chinese envoy,,{},,0.0,,https://tass.com/world/2067893
unknown,,2026-01-03 00:00:00,,,,Iran strongly condemns US attack on Venezuela,,{},,0.0,,http://eng.chinamil.com.cn/2025xb/W/N/16435259.html
unknown,,2026-01-03 04:50:21,,,,"‘No Victory for Putin’ – US, Europe, Ukraine Brace as High-Stakes Diplomacy Meets Russian Escalation",,{},,0.0,,https://www.kyivpost.com/post/67326
unknown,,,,,,,,{},,0.0,,https://sputnikglobe.com/20260103/us-in-its-trade-priorities-says-sanctions-unacceptable---russias-g20-sherpa-1123405462.html
unknown,,,,,,"Leaders of Colombia, Mexico, Cuba, Iran and Brazil oppose U.S. strike that led to capture of Maduro",,{},,0.0,,https://justthenews.com/world/latin-america/leaders-colombia-mexico-and-brazil-oppose-us-strike-led-capture-maduro
unknown,,2026-01-03 21:09:05,,,,,,{},,0.0,,https://www.plenglish.com/news/2026/01/03/bogota-protests-outside-us-embassy-against-attack-on-venezuela/
unknown,,2026-01-03 14:51:05,,,,Keir Starmer refuses to condemn US strike action as Venezuelan president charged with narcoterrorism,,{},,0.0,,https://www.liverpoolecho.co.uk/news/uk-world-news/keir-starmer-refuses-condemn-strike-33160958
unknown,,2026-01-03 17:20:27,,,,"UK ‘not involved in any way’ in strike on Venezuela, Starmer says",,{},,0.0,,https://www.guardian-series.co.uk/news/national/25737260.uk-not-involved-way-strike-venezuela-starmer-says/
unknown,,,,,,Maduro captured in ‘large scale strike’ against Venezuela,,{},,0.0,,https://www.oyetimes.com/news/latin-south-america/413609-maduro-captured-in-large-scale-strike-against-venezuela
unknown,,2026-01-03 17:20:27,,,,"UK ‘not involved in any way’ in strike on Venezuela, Starmer says",,{},,0.0,,https://www.clactonandfrintongazette.co.uk/news/national/25737260.uk-not-involved-way-strike-venezuela-starmer-says/
unknown,,,,,,"Japan’s reported Takaichi-Trump call aims to pull US into confrontation with China, but efforts unlikely to succeed: experts",,{},,0.0,,https://www.globaltimes.cn/page/202601/1352092.shtml
unknown,,2026-01-03 16:46:24,,,,"Texas leaders react to US strikes on Venezuela, capture of Maduro",,{},,0.0,,https://www.fox26houston.com/news/texas-leaders-react-us-strikes-venezuela-capture-maduro
unknown,,2026-01-03 14:11:41,,,,"Reactions To US Strikes On Venezuela: Iran, Russia Condemn Attack; Spain Offers Mediation",,{},,0.0,,https://www.news18.com/world/reactions-to-us-strikes-on-venezuela-iran-russia-condemns-attack-spain-offers-mediation-ws-l-9807860.html
unknown,,2026-01-03 17:20:27,,,,"UK ‘not involved in any way’ in strike on Venezuela, Starmer says",,{},,0.0,,https://www.harwichandmanningtreestandard.co.uk/news/national/25737260.uk-not-involved-way-strike-venezuela-starmer-says/
unknown,,2026-01-03 00:06:46,,,,"CAL unions deny strike rumours, call for clarity amid route cuts",,{},,0.0,,https://www.guardian.co.tt/news/cal-unions-deny-strike-rumours-call-for-clarity-amid-route-cuts-6.2.2482656.7f63fbaabb
unknown,,,,,,"Some lawmakers criticize Trump's attack in Venezuela, fearing a costly new war",,{},,0.0,,https://www.nbcnews.com/politics/congress/lawmakers-criticize-trumps-attack-venezuela-questioning-legality-impac-rcna252053
unknown,,2026-01-03 20:00:32,,,,Brazil condemns US attack on Venezuela as 'unacceptable',,{},,0.0,,https://punchng.com/attack-on-venezuela-us-crossed-unacceptable-line-says-brazil/
unknown,,,,,,UK's Starmer Says Britain Was Not Involved in US Strikes on Venezuela,,{},,0.0,,https://english.aawsat.com/world/5225914-uks-starmer-says-britain-was-not-involved-us-strikes-venezuela
unknown,,,,,,,,{},,0.0,,https://www.aa.com.tr/en/americas/russia-says-us-military-strikes-on-venezuela-deeply-concerning-condemnable/3788501
unknown,,,,,,Trump administration’s Tongan travel restrictions spark concern in Hawaii,,{},,0.0,,https://www.hawaiinewsnow.com/2026/01/03/trump-administrations-tongan-travel-restrictions-spark-concern-hawaii/
unknown,,2026-01-03 17:57:20,,,,John Swinney condemns United States military strikes on Venezuela,,{},,0.0,,https://www.glasgowtimes.co.uk/news/25737556.john-swinney-condemns-united-states-military-strikes-venezuela/
unknown,,2026-01-03 05:39:54,,,,PTI shifts mobilisation to the south,,{},,0.0,,https://tribune.com.pk/story/2585211/pti-shifts-mobilisation-to-the-south
unknown,,2026-01-03 04:42:11,,,,"Takaichi speaks to Trump, calls conversation 'extremely meaningful' as Japan-China row deepens – Firstpost",,{},,0.0,,https://www.firstpost.com/world/takaichi-speaks-to-trump-calls-conversation-extremely-meaningful-as-japan-china-row-deepens-13965026.html
unknown,,2026-01-03 17:20:27,,,,"UK ‘not involved in any way’ in strike on Venezuela, Starmer says",,{},,0.0,,https://www.maldonandburnhamstandard.co.uk/news/national/25737260.uk-not-involved-way-strike-venezuela-starmer-says/
unknown,,,,,,"'Rioters must be put in their place,' says Iran’s Khamenei",,{},,0.0,,https://en.apa.az/asia/rioters-must-be-put-in-their-place-says-irans-khamenei-488024
unknown,,,,,,Disability constituency condemns empty '2030' sloganeering,,{},,0.0,,https://bulawayo24.com/index-id-news-sc-national-byo-260782.html
unknown,,2026-01-03 01:47:04,,,,Trump Warns US Intervention if Iran Kills Protesters,,{},,0.0,,https://www.el-balad.com/6810162
unknown,,2026-01-03 05:27:03,,,,Colorado Mountains to Receive Heavy Snow with Second Storm Approaching,,{},,0.0,,https://www.el-balad.com/6810333
unknown,,2026-01-03 18:06:19,,,,"Chile, Russia Condemn US Strikes in Venezuela, Call for UN Meeting",,{},,0.0,,https://www.newkerala.com/news/a/us-strikes-venezuela-chilean-president-calls-peaceful-resolution-310.htm
unknown,,2026-01-03 15:00:00,"Lake Spaulding (PG&E) / Nevada Irrigation District, California",,,"State of local water: looking back at 2025, planning for the future",,{},,0.4,,https://yubanet.com/regional/state-of-local-water-looking-back-at-2025-planning-for-the-future/
unknown,,,,,,"Pakistan Backs China’s Mediation Claim in Operation Sindoor, India Rejects Third-Party Role",,{},,0.0,,https://dailypioneer.com/news/pak-backs-china-s-claim-on-operation-sindoor
unknown,,2026-01-03 18:30:00,,,,"Tolerance has limits, even in the ACT",,{},,0.0,,https://www.canberratimes.com.au/story/9144652/acts-controversial-take-on-hate-speech-and-crime/
unknown,,2026-01-07 22:03:41,,,,Rubio to meet with Danish officials to discuss Greenland after refusing to rule out military action,,{},,0.0,,https://www.independent.co.uk/news/world/americas/venezuela-trump-maduro-us-attack-caracas-explosions-live-b2893868.html
unknown,,2026-01-03 16:46:24,,,,"Texas leaders react to US strikes on Venezuela, capture of Maduro",,{},,0.0,,https://www.fox4news.com/news/texas-leaders-react-us-strikes-venezuela-capture-maduro
unknown,,,,,,"Global reaction to U.S. strikes on Venezuela includes condemnation, concern for foreign nationals",,{},,0.0,,https://freerepublic.com/focus/f-news/4360213/posts
