globaleventid,sqldate,ingest_time,eventcode,eventbasecode,eventrootcode,quadclass,numentions,numsources,numarticles,avgtone,actiongeo_fullname,actiongeo_countrycode,actiongeo_adm1code,actiongeo_adm2code,actiongeo_lat,actiongeo_lon,actiongeo_featureid,dateadded,sourceurl,url_normalized,title,meta_description,http_status,fetch_error
1286909829,20260201,20260201054500,080,080,08,2,10,1,10,-14.2335766423358,Singapore,SN,SN,,1.366667,103.8,SN,20260201054500,https://www.straitstimes.com/singapore/24-people-to-be-charged-with-scam-related-money-mule-activities-involving-over-3-1m-in-losses,https://www.straitstimes.com/singapore/24-people-to-be-charged-with-scam-related-money-mule-activities-involving-over-3-1m-in-losses,24 people to be charged with scam-related money mule activities involving over $3.1m in losses | The Straits Times,"If convicted, they could face penalties ranging from fines to imprisonment.  Read more at straitstimes.com.",200,
1286909831,20260201,20260201054500,120,120,12,3,10,1,10,2.62582056892779,China,CH,CH,,35,105,CH,20260201054500,https://www.el-balad.com/6839595,https://www.el-balad.com/6839595,Musk Revolutionizes Tesla: Introduces Walking Machines Over Cars - El-Balad.com,"Tesla is embarking on a transformative journey by phasing out its Model S and Model X vehicles. This decision was announced by CEO Elon Musk during the Q4 2025 earnings call. The company will repurpose its Fremont factory to focus on mass production of humanoid robots, specifically the Optimus robot. This marks a dramatic change …",200,
1286909833,20260201,20260201054500,173,173,17,4,10,1,10,3.75,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20260201054500,https://www.el-balad.com/6839615,https://www.el-balad.com/6839615,UFC 325: Volkanovski vs Lopes 2 – Official Judges’ Scorecards Revealed - El-Balad.com,"UFC 325 is set to deliver an exciting rematch between Alexander Volkanovski and Lopes. This highly anticipated event will be held on Saturday, January 31, at the Qudos Bank Arena located in Sydney, Australia. Event Schedule The fight night will unfold according to the following schedule: Early Prelims: Starting at 5:00 PM ET / 2:00 …",200,
1286909849,20260201,20260201054500,010,010,01,1,10,1,4,2.2203245089667,"Quebec, Quebec, Canada",CA,CA10,12750,47.5,-72,-571850,20260201054500,https://www.themarketsdaily.com/2026/02/01/hecla-mining-to-sell-casa-berardi-to-orezone-in-272m-deal-closing-targeted-for-q1-2026.html,https://www.themarketsdaily.com/2026/02/01/hecla-mining-to-sell-casa-berardi-to-orezone-in-272m-deal-closing-targeted-for-q1-2026.html,"Hecla Mining to Sell Casa Berardi to Orezone in $272M Deal, Closing Targeted for Q1 2026 - Markets Daily","Read Hecla Mining to Sell Casa Berardi to Orezone in $272M Deal, Closing Targeted for Q1 2026 at Markets Daily",200,
1286909851,20260201,20260201054500,020,020,02,1,10,1,10,1.41242937853107,"Kitimat, British Columbia, Canada",CA,CA02,154724,54,-128.7,-567354,20260201054500,https://idrw.org/canada-aims-for-more-lng-exports-to-india-as-carney-plans-visit/,https://idrw.org/canada-aims-for-more-lng-exports-to-india-as-carney-plans-visit/,Canada aims for more LNG exports to India as Carney plans visit - Indian Defence Research Wing,"SOURCE: Bloomberg With Prime Minister Mark Carney preparing to visit India in the coming weeks, Canada’s energy minister sees potential for boosting his country’s liquefied natural gas exports there. “India has huge demand for new LNG,” Tim Hodgson told reporters Friday, shortly after returning from his own trip to what he described as “one of […]",200,
1286909860,20260201,20260201054500,090,090,09,2,6,1,6,-1.1015911872705,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260201054500,https://idrw.org/india-is-resigned-to-a-new-status-quo-with-china/,https://idrw.org/india-is-resigned-to-a-new-status-quo-with-china/,India is resigned to a new status quo with China - Indian Defence Research Wing,"SOURCE: Bloomberg It’s still mid-winter in the high Himalayas, along the disputed border between India and China. But in New Delhi and Beijing spring has come. Relations, which had been frozen since 20 Indian soldiers were killed in clashes in 2020, have begun to thaw. Bilateral diplomatic visits have resumed and the two militaries have […]",200,
1286909879,20260201,20260201054500,051,051,05,1,8,1,8,1.47420147420147,Qatar,QA,QA,,25.5,51.25,QA,20260201054500,https://www.deccanchronicle.com/world/americas/trump-says-india-has-made-deal-to-buy-venezuelan-oil-1934170,https://www.deccanchronicle.com/world/americas/trump-says-india-has-made-deal-to-buy-venezuelan-oil-1934170,Trump Says India has Made Deal to Buy Venezuelan Oil,"We’ve already made a deal. India is coming in and they’re going to be buying Venezuelan oil as opposed to buying it from Iran, Trump said",200,
1286909937,20260201,20260201054500,010,010,01,1,3,1,3,-10.4046242774567,"Alapoti, Ogun, Nigeria",NI,NI16,22956,6.63203,3.0287,-1999243,20260201054500,https://dailypost.ng/2026/02/01/customs-officers-ambushed-in-ogun-one-confirmed-dead/,https://dailypost.ng/2026/02/01/customs-officers-ambushed-in-ogun-one-confirmed-dead/,"Customs officers ambushed in Ogun, one confirmed dead - Daily Post Nigeria","The Nigeria Customs Service, NCS, has reported a fresh violent confrontation involving its officers in Ogun State. This comes barely a week after a",200,
1286909938,20260201,20260201054500,010,010,01,1,4,1,4,0,"Joo Chiat, Singapore (general), Singapore",SN,SN00,18585,1.30667,103.911,23130,20260201054500,https://www.straitstimes.com/singapore/police-appeal-for-information-on-missing-31-year-old-man-last-seen-in-joo-chiat-area,https://www.straitstimes.com/singapore/police-appeal-for-information-on-missing-31-year-old-man-last-seen-in-joo-chiat-area,31-year-old man who went missing in Joo Chiat area found | The Straits Times,Mr Cavan Yeo Ying Yong was last seen at about 6.40pm on Jan 31 along Koon Seng Road. Read more at straitstimes.com.,200,
1286909941,20260201,20260201054500,073,073,07,2,10,1,10,3.20512820512821,China,CH,CH,,35,105,CH,20260201054500,https://kvia.com/news/top-stories/2026/01/31/chihuahua-state-police-rescue-21-held-against-their-will/,https://kvia.com/news/top-stories/2026/01/31/chihuahua-state-police-rescue-21-held-against-their-will/,Chihuahua state police rescue 21people held against their will - KVIA,"CIUDAD JUAREZ, Chihuahua (KVIA) - Officers with the Chihuahua Public Safety department rescued 21 migrants that were reportedly held against their will in a Juarez house. The group was discovered on Fri. Jan 30 during a routine preventive patrol in the Francisco I. Madera neighborhood in central Juarez. COURTESY: SSPE CHIHUAHUA As officers were conducting",200,
1286909946,20260201,20260201054500,190,190,19,4,10,1,10,-1.82767624020888,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20260201054500,https://www.9news.com.au/national/deputy-nsw-premier-prue-car-to-return-to-state-parliament-after-breast-cancer-diagnosis/463b9010-8af5-42b6-bff7-c41544a748e0,https://www.9news.com.au/national/deputy-nsw-premier-prue-car-to-return-to-state-parliament-after-breast-cancer-diagnosis/463b9010-8af5-42b6-bff7-c41544a748e0,Deputy NSW Premier Prue Car to return to state parliament following breast cancer battle,D﻿eputy NSW Premier Prue Car has announced she will return to work in state parliament tomorrow after takin...,200,
1286909950,20260201,20260201054500,040,040,04,1,10,1,10,-7.75862068965517,"Telangana, Andhra Pradesh, India",IN,IN02,17568,18,79.5,-2112824,20260201054500,https://www.deccanchronicle.com/southern-states/telangana/police-on-alert-as-intelligence-flags-possible-brs-protests-across-telangana-1934169,https://www.deccanchronicle.com/southern-states/telangana/police-on-alert-as-intelligence-flags-possible-brs-protests-across-telangana-1934169,Police on Alert as Intelligence Flags Possible BRS Protests Across Telangana,"Anticipating law and order issues following the SIT summons to ex-CM K. Chandrashekar Rao, police have asked field officers to take precautionary measures and closely monitor BRS mobilisation, especially in view of the forthcoming municipal elections.",200,
1286909966,20260201,20260201054500,182,182,18,4,1,1,1,-7.14285714285714,"Atlanta, Georgia, United States",US,USGA,GA121,33.749,-84.388,351615,20260201054500,https://www.atlantanewsfirst.com/2026/02/01/suspect-shot-injured-by-deputy-during-chase-clayton-county-sheriff-says/,https://www.atlantanewsfirst.com/2026/02/01/suspect-shot-injured-by-deputy-during-chase-clayton-county-sheriff-says/,"Juvenile shot, injured by deputy during chase, Clayton County sheriff says","A carjacking suspect was shot and injured by a deputy during a chase Saturday, Clayton County Sheriff Levon Allen said.",200,
1286909983,20260201,20260201054500,071,071,07,2,3,1,3,-4.32043204320432,"Bauchi, Bauchi, Nigeria",NI,NI46,22661,10.3134,9.84327,-2002330,20260201054500,https://www.premiumtimesng.com/news/headlines/853489-exclusive-full-list-of-40-suspects-detained-for-alleged-plot-to-overthrow-tinubu-govt.html,https://www.premiumtimesng.com/news/headlines/853489-exclusive-full-list-of-40-suspects-detained-for-alleged-plot-to-overthrow-tinubu-govt.html,EXCLUSIVE: Full list of 40 suspects detained for alleged plot to overthrow Tinubu govt,"The suspects include senior military officers across the armed forces, a police officer, and civilians allegedly involved in reconnaissance, funding, and propaganda operations.",200,
1286909991,20260201,20260201054500,112,112,11,3,6,1,6,5.01392757660167,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,20260201054500,https://www.winnipegfreepress.com/world/2026/01/31/democrat-taylor-rehmet-wins-a-reliably-republican-texas-state-senate-seat-stunning-gop,https://www.winnipegfreepress.com/world/2026/01/31/democrat-taylor-rehmet-wins-a-reliably-republican-texas-state-senate-seat-stunning-gop,Texas stunner: Democrat Taylor Rehmet flips Republican state Senate district Trump won by 17 points – Winnipeg Free Press,"Breaking News, Sports, Manitoba, Canada",200,
1286910025,20260201,20260201054500,042,042,04,1,5,1,5,0.44444444444445,Spain,SP,SP,,40,-4,SP,20260201054500,https://www.rappler.com/voices/thought-leaders/time-trowel-zamboanga-city-climate-change-adaptation/,https://www.rappler.com/voices/thought-leaders/time-trowel-zamboanga-city-climate-change-adaptation/,[Time Trowel] Zamboanga City and ‘Chief of War’,"Zamboanga's importance never came from being a center that pulled everything inward, but from being a place where connections met and continued.",200,
1286910029,20260201,20260201054500,111,111,11,3,10,1,10,2.69299820466786,Egypt,EG,EG,,27,30,EG,20260201054500,https://cairoscene.com/Styled/UAE-Based-Egyptian-Brand-Rock-by-GS-Brings-a-Happy-Take-on-Pharaonic,https://cairoscene.com/Styled/UAE-Based-Egyptian-Brand-Rock-by-GS-Brings-a-Happy-Take-on-Pharaonic,UAE-Based Egyptian Brand 'Rock by GS' Brings a Happy Take on Pharaonic,The latest Pharaonic collection at Rock by GS pairs natural diamonds and 18k white gold with a playful approach to high jewellery.,200,
1286910033,20260201,20260201054500,042,042,04,1,10,1,10,3.38541666666667,"Sacramento, California, United States",US,USCA,CA067,38.5816,-121.494,1659564,20260201054500,https://www.cbsnews.com/sacramento/news/community-driven-verse-con-2026-sacramento/,https://www.cbsnews.com/sacramento/news/community-driven-verse-con-2026-sacramento/,Community-driven Verse Con 2026 underway in Sacramento - CBS Sacramento,"Lightsabers, cosplay, and a whole lot of fandom. The fourth annual Verse Con is underway in Sacramento at the Scottish Rite Masonic Center.",200,
1286910045,20260201,20260201054500,010,010,01,1,4,1,4,2.47349823321555,Fiji,FJ,FJ,,-18,178,FJ,20260201054500,https://fijisun.com.fj/news/nation/narau-families-switch-from-creek-to-tap-water,https://fijisun.com.fj/news/nation/narau-families-switch-from-creek-to-tap-water,Narau families switch from creek to tap water | Fiji Sun,20 households now have access to reliable and safe water,200,
1286910051,20260201,20260201054500,010,010,01,1,2,1,2,2.6536312849162,"Caithness, Highland, United Kingdom",UK,UKV3,40172,58.4167,-3.5,-2591558,20260201054500,https://www.johnogroat-journal.co.uk/news/e-groat-marks-190-years-as-the-voice-of-caithness-425828/,https://www.johnogroat-journal.co.uk/news/e-groat-marks-190-years-as-the-voice-of-caithness-425828/,’E Groat marks 190 years as the voice of Caithness,The John O’Groat Journal celebrates 190 years of giving the county of Caithness and its people a voice this Monday.,200,
1286910052,20260201,20260201054500,010,010,01,1,2,1,2,8.82352941176471,"Northumberland, Northumberland, United Kingdom",UK,UKJ6,40125,55.25,-2,-2604404,20260201054500,https://www.hexham-courant.co.uk/news/25801042.brenda-blethyns-favourite-northumberland-pub-uk-top-50/,https://www.hexham-courant.co.uk/news/25801042.brenda-blethyns-favourite-northumberland-pub-uk-top-50/,Brenda Blethyn's 'favourite' Northumberland pub in UK top 50 | Hexham Courant,One Northumberland pub favoured by Vera legend Brenda Blethyn has featured in a list of the top 50 gastropubs in the UK.,200,
1286910060,20260201,20260201054500,015,015,01,1,2,1,2,0.9478672985782,Fiji,FJ,FJ,,-18,178,FJ,20260201054500,https://www.fbcnews.com.fj/news/renovations-progress-at-fijis-overseas-missions/,https://www.fbcnews.com.fj/news/renovations-progress-at-fijis-overseas-missions/,Renovations progress at Fiji’s overseas missions – FBC News,,200,
1286910061,20260201,20260201054500,010,010,01,1,2,1,2,-2.36220472440945,"Siliguri, West Bengal, India",IN,IN28,17951,26.7161,88.4236,-2111079,20260201054500,https://idrw.org/chickens-neck-is-indias-land-no-one-can-lay-hands-on-it-amit-shah/,https://idrw.org/chickens-neck-is-indias-land-no-one-can-lay-hands-on-it-amit-shah/,"Chicken's Neck is India's land, no one can lay hands on it: Amit Shah - Indian Defence Research Wing","SOURCE: PTI Union Home Minister Amit Shah on Saturday asserted that the strategically crucial Siliguri Corridor, often referred to as the ‘Chicken’s Neck’, belongs to India and no one would be allowed to threaten or tamper with it. Addressing a BJP workers’ meeting here, Shah said some people had raised slogans in Delhi claiming they […]",200,
1286910064,20260201,20260201054500,010,010,01,1,4,1,4,-6.47709320695103,United Kingdom,UK,UK,,54,-4,UK,20260201054500,https://www.el-balad.com/6839620,https://www.el-balad.com/6839620,Trump: Federal Aid for Riot-Hit Blue Cities Requires Request - El-Balad.com,"In a significant declaration on Saturday, President Donald Trump made it clear that his administration would not offer federal assistance to “blue cities” grappling with ongoing anti-immigration enforcement riots unless explicitly requested. This strategic stance aims to reinforce his administration’s position on law and order while shifting the burden of local governance back to state …",200,
1286910069,20260201,20260201054500,045,045,04,1,10,1,10,2.01612903225807,"Nirmal, Andhra Pradesh, India",IN,IN02,17772,19.1,78.35,-2106295,20260201054500,https://www.businesstoday.in/markets/stocks/story/defence-stocks-budget-2026-bel-data-patterns-mazagon-dock-hal-bdl-shares-among-top-bets-513845-2026-02-01,https://www.businesstoday.in/markets/stocks/story/defence-stocks-budget-2026-bel-data-patterns-mazagon-dock-hal-bdl-shares-among-top-bets-513845-2026-02-01,"Defence stocks, Budget 2026: BEL, Data Patterns, Mazagon Dock, HAL, BDL shares among top bets - BusinessToday","Budget 2026: Choice Broking, which has BEL, BDL, and Data Patterns as its key stock picks, said geopolitical tensions,  force modernisation and the indigenisation policy may drive a 20% YoY increase in defence budget.",200,
1286910070,20260201,20260201054500,051,051,05,1,10,1,10,-1.96560196560197,"Haryana, Haryana, India",IN,IN10,17660,29.6161,76.9806,6210381,20260201054500,https://www.businesstoday.in/latest/economy/story/gst-collections-rise-6-2-percent-on-year-in-january-reaching-rs-1-93-lakh-crore-513873-2026-02-01,https://www.businesstoday.in/latest/economy/story/gst-collections-rise-6-2-percent-on-year-in-january-reaching-rs-1-93-lakh-crore-513873-2026-02-01,GST collections rise 6.2% on year in January reaching Rs 1.93 lakh crore - BusinessToday,The government confirmed that the growth was supported by strong domestic activity and healthy growth in import revenues.,200,
1286910083,20260201,20260201054500,051,051,05,1,3,1,3,0,"Houston, Texas, United States",US,USTX,TX201,29.7633,-95.3633,1380948,20260201054500,https://www.cbsnews.com/news/democrat-christian-menefee-wins-special-election-u-s-house-in-texas/,https://www.cbsnews.com/news/democrat-christian-menefee-wins-special-election-u-s-house-in-texas/,Democrat Christian Menefee wins special election for U.S. House seat in Texas - CBS News,Democrat Christian Menefee won a Texas U.S. House seat in a special election Saturday that will narrow Republicans&#039; already-slim majority.,200,
1286910084,20260201,20260201054500,010,010,01,1,10,1,10,-3.68271954674221,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,20260201054500,https://dailypost.ng/2026/02/01/why-insecurity-thrives-in-nigeria-defence-minister/,https://dailypost.ng/2026/02/01/why-insecurity-thrives-in-nigeria-defence-minister/,Why insecurity thrives in Nigeria  – Defence Minister - Daily Post Nigeria,"Minister of Defence, retired Gen. Christopher Musa, has said that insecurity continues to thrive in Nigeria when individuals and communities shield",200,
1286910096,20260201,20260201054500,010,010,01,1,10,1,10,-3.44086021505376,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20260201054500,https://www.centralchronicle.com/congress-demands-apology-as-govt-confirms-no-nehru-documents-found-missing-from-pmml/,https://www.centralchronicle.com/congress-demands-apology-as-govt-confirms-no-nehru-documents-found-missing-from-pmml/,Congress demands apology as Govt confirms: No Nehru documents found missing from PMML | Central India's Premier English Daily,"New Delhi, Dec 16 (UNI) A major controversy surrounding the Prime Ministers' Museum and Library (PMML), formerly the Nehru Memorial Museum and Library (NMML), took a sharp turn today after the government formally informed the Lok Sabha that no documents related to India's first Prime Minister, Pandit Jawaharlal Nehru, were found missing during the institution's",200,
1286910103,20260201,20260201054500,010,010,01,1,10,1,10,-8.6092715231788,Saudi Arabia,SA,SA,,25,45,SA,20260201054500,https://english.aawsat.com/gulf/5235896-saudi-arabia-condemns-terrorist-attacks-pakistan%E2%80%99s-balochistan-province,https://english.aawsat.com/gulf/5235896-saudi-arabia-condemns-terrorist-attacks-pakistan%E2%80%99s-balochistan-province,Saudi Arabia Condemns Terrorist Attacks in Pakistan’s Balochistan Province,"The Ministry of Foreign Affairs expressed the Kingdom of Saudi Arabia’s condemnation of the terrorist attacks carried out by separatists in various areas of Balochistan Province in the Islamic Republic of Pakistan, the Saudi Press Agency reported on Saturday. In a statement, the ministry reiterated the Kingdom’s total rejection of all terrorist and extremist acts and its solidarity with the brotherly Islamic Republic of Pakistan and its security efforts to preserve the safety of its territory.",200,
1286910124,20260201,20260201054500,014,014,01,1,2,1,2,6.35761589403973,India,IN,IN,,20,77,IN,20260201054500,https://www.sentinelassam.com/more-news/business/msme-lean-swachatta-and-indian-traditionvikash-k-agarwall-certified-lean-zed-consultant-guwahati,https://www.sentinelassam.com/more-news/business/msme-lean-swachatta-and-indian-traditionvikash-k-agarwall-certified-lean-zed-consultant-guwahati,5S and Swachh Bharat: A Path to Cleanliness and Efficiency,"After Swachh Bharat Abhiyan, cleanliness gained focus. COVID-19 showed its need. India moves cleaner, organized; SBA supports 5S goals.",200,
1286910156,20260201,20260201054500,013,013,01,1,6,1,6,-0.99009900990099,"Hindustan, India (general), India",IN,IN00,17857,28,76,-3414754,20260201054500,https://www.businesstoday.in/markets/stocks/story/why-hindustan-copper-hind-zinc-nalco-vedanta-tata-steel-shares-tumbled-up-to-17-today-513851-2026-02-01,https://www.businesstoday.in/markets/stocks/story/why-hindustan-copper-hind-zinc-nalco-vedanta-tata-steel-shares-tumbled-up-to-17-today-513851-2026-02-01,"Why Hindustan Copper, Hind Zinc, Nalco, Vedanta, Tata Steel shares tumbled up to 17% today - BusinessToday","Hindustan Copper shares plunged 17.43 per cent to hit a low of Rs 566.85. Hindustan Zinc Ltd and National Aluminium Company Ltd hit their respective 10 per cent lower circuit limits at Rs 566 and Rs 346.25, respectively.",200,
1286910167,20260201,20260201054500,020,020,02,1,10,1,10,-5.1948051948052,Iran,IR,IR,,32,53,IR,20260201054500,https://www.kwch.com/2026/02/01/wichita-group-protesting-iranian-government-remembering-those-killed/,https://www.kwch.com/2026/02/01/wichita-group-protesting-iranian-government-remembering-those-killed/,"Wichita group protesting Iranian government, remembering those killed",The group is calling for an end to the Islamic Republic and for international help.,200,
1286910206,20260201,20260201054500,100,100,10,3,4,1,4,-4.13385826771654,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260201054500,https://www.fox7austin.com/news/thousands-gather-austin-protest-ice-operations,https://www.fox7austin.com/news/thousands-gather-austin-protest-ice-operations,Thousands gather in Austin to protest ICE operations | FOX 7 Austin,"At the Pan American Neighborhood Park in East Austin, a sea of demonstrators joined together to protest ICE activity across the country.",200,
1286910208,20260201,20260201054500,090,090,09,2,10,1,10,-0.87028595109822,United States,US,US,,39.828175,-98.5795,US,20260201054500,https://www.success.com/setting-boundaries-at-work,https://www.success.com/setting-boundaries-at-work,Setting Boundaries At Work: Empowering Your Professional Journey | SUCCESS,Discover the art of setting boundaries at work to foster a healthier work environment and improve overall well-being.,200,
1286910236,20260201,20260201054500,190,190,19,4,2,1,2,-9.2702169625247,"Peshawar, North-West Frontier, Pakistan",PK,PK03,40347,34.0078,71.5733,-2771364,20260201054500,https://www.firstpost.com/opinion/how-pakistans-selective-blindness-has-turned-into-a-security-nightmare-13974700.html,https://www.firstpost.com/opinion/how-pakistans-selective-blindness-has-turned-into-a-security-nightmare-13974700.html,How Pakistanâs selective blindness has turned into a security nightmare â Firstpost,"Pakistan still treats Islamist terrorism as a security issue rather than an ideological one, with little effort to dismantle radicalisation networks or challenge extremist narratives. At the same time, the Baloch insurgencyâdriven by political exclusion, economic marginalisation, and coercive governanceâis addressed almost solely through force",200,
1286910244,20260201,20260201054500,0311,031,03,1,10,1,10,3.79746835443038,Denmark,DA,DA,,56,10,DA,20260201054500,https://aviationweek.com/defense/missile-defense-weapons/saudi-arabia-cleared-9b-lockheed-pac-3-missile-purchase,https://aviationweek.com/defense/missile-defense-weapons/saudi-arabia-cleared-9b-lockheed-pac-3-missile-purchase,Saudi Arabia Cleared For $9B Lockheed PAC-3 Missile Purchase | Aviation Week Network,The U.S. government has approved the potential foreign military sale of Lockheed Martin Patriot PAC-3 missile interceptors to Riyadh.,200,
1286910246,20260201,20260201054500,010,010,01,1,10,1,10,6.47249190938511,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20260201054500,https://www.yourlocalguardian.co.uk/news/25810454.michelin-praised-london-bakery-railway-arch/,https://www.yourlocalguardian.co.uk/news/25810454.michelin-praised-london-bakery-railway-arch/,The Michelin praised London bakery in a railway arch | Your Local Guardian,FORNO bakery is hidden under a London railway arch and has been praised by the Michelin Guide.,200,
1286910290,20260201,20260201054500,120,120,12,3,5,1,5,0,Saudi Arabia,SA,SA,,25,45,SA,20260201054500,https://www.news18.com/world/turkey-rules-out-multilateral-defence-pact-with-pakistan-and-saudi-arabia-ws-l-9871306.html,https://www.news18.com/world/turkey-rules-out-multilateral-defence-pact-with-pakistan-and-saudi-arabia-ws-l-9871306.html,Turkey Rules Out Multilateral Defence Pact With Pakistan And Saudi Arabia | World News - News18,"Turkish security sources pointed to Pakistan’s limited military capacity and capability, noting that Pakistan is already engaged on multiple fronts.",200,
1286910405,20260201,20260201054500,020,020,02,1,2,1,2,-9.07079646017702,"New Jersey, United States",US,USNJ,,40.314,-74.5089,NJ,20260201054500,https://www.el-balad.com/6839619,https://www.el-balad.com/6839619,N.J. Faces -15°F Wind Chills Overnight Amid 50 mph Winds - El-Balad.com,"New Jersey faces perilous wind chills plunging between zero and -15°F, accompanied by gusts reaching 50 mph this weekend. As residents prepare for the biting cold, the surprises and risks associated with this winter storm raise deeper concerns about local climate resilience and infrastructure readiness. An impactful storm traveling off the Atlantic coast is projected …",200,
1286910482,20260201,20260201054500,110,110,11,3,10,1,10,-4.57643622200584,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,20260201054500,https://www.eldoradonews.com/news/2026/jan/31/journalist-don-lemon-charged-with-federal-civil/,https://www.eldoradonews.com/news/2026/jan/31/journalist-don-lemon-charged-with-federal-civil/,Journalist Don Lemon charged with federal civil rights crimes after covering anti-ICE church protest | El Dorado News,LOS ANGELES — Journalist Don Lemon was released from custody Friday after he was arrested and hit with federal civil rights charges over his coverage of an anti-immigration enforcement protest that disrupted a service at a Minnesota church.,200,
1286910892,20250201,20260201060000,040,040,04,1,8,1,8,-3.98009950248756,"Kabul, Kabol, Afghanistan",AF,AF13,3580,34.5167,69.1833,-3378435,20260201060000,https://www.bssnews.net/international/356638,https://www.bssnews.net/international/356638,Challenges for millions pushed back to Afghanistan | International,"KABUL, Feb 1, 2026 (BSS/AFP) - After decades hosting Afghans fleeing crises at home, Pakistan and Iran have ramped up",200,
1286910895,20250201,20260201060000,173,173,17,4,10,1,10,-9.65456155890166,"Glasgow, Glasgow City, United Kingdom",UK,UKV2,40176,55.8333,-4.25,-2597039,20260201060000,https://www.dailyrecord.co.uk/news/scottish-news/scots-tinder-rapist-abused-10-36648690,https://www.dailyrecord.co.uk/news/scottish-news/scots-tinder-rapist-abused-10-36648690,Scots Tinder rapist abused 10 more women after being freed from prison - Daily Record,"Serial fraudster Ryan McVeigh used multiple aliases to carry out sexual, financial and emotional abuse which destroyed the lives of victims.",200,
1286910901,20260125,20260201060000,190,190,19,4,10,1,10,-3.37078651685394,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,20260201060000,https://www.washingtonexaminer.com/policy/immigration/4442165/judge-orders-release-5-year-old-ice-detention/,https://www.washingtonexaminer.com/policy/immigration/4442165/judge-orders-release-5-year-old-ice-detention/,Judge orders release of 5-year-old from ICE detention,"Five-year-old Liam Ramos was arrested after ICE officers targeted his father, who DHS says is an illegal immigrant from Ecuador.",200,
1286910902,20260125,20260201060000,042,042,04,1,4,1,4,-5.88235294117647,"Kiambu, Central, Kenya",KE,KE01,18585,-1.16667,36.8333,-2250071,20260201060000,https://www.tuko.co.ke/politics/616637-rigathi-gachagua-opposition-leaders-return-othaya-days-police-attack/,https://www.tuko.co.ke/politics/616637-rigathi-gachagua-opposition-leaders-return-othaya-days-police-attack/,"Rigathi Gachagua, Opposition Leaders Return to Othaya Days after Police Attack - Tuko.co.ke",Former deputy president Rigathi Gachagua will return to Othaya for a rally after last week’s attack. The opposition said the move is to fight for democracy.,200,
1286910903,20260125,20260201060000,190,190,19,4,10,1,10,0.8130081300813,"Iowa City, Iowa, United States",US,USIA,,41.6611,-91.5302,457827,20260201060000,https://cbs2iowa.com/news/local/cyclists-ride-in-iowa-city-to-honor-alex-pretti,https://cbs2iowa.com/news/local/cyclists-ride-in-iowa-city-to-honor-alex-pretti,Cyclists ride in Iowa City to honor Alex Pretti,"Cyclists gathered in Iowa City on Saturday to honor Alex Pretti, a V.A. ICU nurse and bike community member who was shot and killed by ICE agents last week.The",200,
1286910917,20260125,20260201060000,020,020,02,1,6,1,6,-2.79465370595383,"Glasgow, Glasgow City, United Kingdom",UK,UKV2,40176,55.8333,-4.25,-2597039,20260201060000,https://www.dailyrecord.co.uk/news/scottish-news/ex-snp-minister-fronts-new-36648330,https://www.dailyrecord.co.uk/news/scottish-news/ex-snp-minister-fronts-new-36648330,Ex-SNP minister fronts new campaign blasting Scotland's homelessness 'disaster' - Daily Record,Former MSP Alex Neil told the Sunday Mail he backed proposals by the Scottish Tenants Organisation to massively ramp up social housing schemes.,200,
1286910920,20260125,20260201060000,020,020,02,1,10,1,10,-2.54237288135594,Russia,RS,RS,,60,100,RS,20260201060000,https://www.bssnews.net/news-flash/356599,https://www.bssnews.net/news-flash/356599,Kyiv ready for talks 'next week' with US over Russia proposals: Zelensky | News Flash,"KYIV, Ukraine, Feb 1, 2026 (BSS/AFP) - Ukraine's President Volodymyr Zelensky said Saturday his negotiators were waiting to hear from",200,
1286910924,20260125,20260201060000,141,141,14,3,10,1,10,-1.39275766016713,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4,-1746443,20260201060000,https://jweekly.com/2026/01/28/as-a-rabbi-i-couldnt-stand-idly-by-while-minnesota-bled/,https://jweekly.com/2026/01/28/as-a-rabbi-i-couldnt-stand-idly-by-while-minnesota-bled/,"LOCAL VOICE | As a rabbi, I couldn't stand idly by as Minnesota bled","Rabbi David Cooper traveled on short notice from the Bay Area to Minneapolis, where about 600 interfaith clergy met to stand up against ICE.",200,
